年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次,縣市別代碼
2022,01,門診,0~2,新竹縣,20,1999,10004
2022,01,門診,0~2,苗栗縣,13,1128,10005
2022,01,門診,0~2,彰化縣,30,3428,10007
2022,01,門診,0~2,南投縣,22,1474,10008
2022,01,門診,0~2,雲林縣,22,1526,10009
2022,01,門診,0~2,嘉義縣,5,620,10010
2022,01,門診,0~2,屏東縣,34,2490,10013
2022,01,門診,0~2,台東縣,8,386,10014
2022,01,門診,0~2,花蓮縣,13,824,10015
2022,01,門診,0~2,澎湖縣,0,209,10016
2022,01,門診,0~2,基隆市,9,756,10017
2022,01,門診,0~2,新竹市,34,2363,10018
2022,01,門診,0~2,嘉義市,4,1010,10020
2022,01,門診,0~2,台北市,28,5972,63000
2022,01,門診,0~2,高雄市,75,8204,64000
2022,01,門診,0~2,新北市,83,11282,65000
2022,01,門診,0~2,台中市,164,9231,66000
2022,01,門診,0~2,台南市,64,6069,67000
2022,01,門診,0~2,桃園市,63,6366,68000
2022,01,門診,13~15,連江縣,1,28,09007
2022,01,門診,13~15,金門縣,0,315,09020
2022,01,門診,13~15,宜蘭縣,11,1129,10002
2022,01,門診,13~15,新竹縣,11,1738,10004
2022,01,門診,13~15,苗栗縣,10,1128,10005
2022,01,門診,13~15,彰化縣,28,3968,10007
2022,01,門診,13~15,南投縣,2,1374,10008
2022,01,門診,13~15,雲林縣,3,1826,10009
2022,01,門診,13~15,嘉義縣,3,812,10010
2022,01,門診,13~15,屏東縣,13,2157,10013
2022,01,門診,13~15,台東縣,5,477,10014
2022,01,門診,13~15,花蓮縣,4,737,10015
2022,01,門診,13~15,澎湖縣,1,315,10016
2022,01,門診,13~15,基隆市,10,861,10017
2022,01,門診,13~15,新竹市,17,1871,10018
2022,01,門診,13~15,嘉義市,4,1155,10020
2022,01,門診,13~15,台北市,29,7005,63000
2022,01,門診,13~15,高雄市,35,7848,64000
2022,01,門診,13~15,新北市,40,10890,65000
2022,01,門診,13~15,台中市,101,8725,66000
2022,01,門診,13~15,台南市,40,5042,67000
2022,01,門診,13~15,桃園市,30,5349,68000
2022,01,門診,16~18,連江縣,0,14,09007
2022,01,門診,16~18,金門縣,0,361,09020
2022,01,門診,16~18,宜蘭縣,13,1205,10002
2022,01,門診,16~18,新竹縣,7,1507,10004
2022,01,門診,16~18,苗栗縣,17,1320,10005
2022,01,門診,16~18,彰化縣,21,4073,10007
2022,01,門診,16~18,南投縣,15,1381,10008
2022,01,門診,16~18,雲林縣,17,2043,10009
2022,01,門診,16~18,嘉義縣,5,968,10010
2022,01,門診,16~18,屏東縣,14,2254,10013
2022,01,門診,16~18,台東縣,2,477,10014
2022,01,門診,16~18,花蓮縣,3,802,10015
2022,01,門診,16~18,澎湖縣,0,322,10016
2022,01,門診,16~18,基隆市,8,1060,10017
2022,01,門診,16~18,新竹市,21,1888,10018
2022,01,門診,16~18,嘉義市,2,1434,10020
2022,01,門診,16~18,台北市,26,7742,63000
2022,01,門診,16~18,高雄市,59,8475,64000
2022,01,門診,16~18,新北市,53,12208,65000
2022,01,門診,16~18,台中市,107,9730,66000
2022,01,門診,16~18,台南市,36,5115,67000
2022,01,門診,16~18,桃園市,46,6063,68000
2022,01,門診,19~24,連江縣,2,62,09007
2022,01,門診,19~24,金門縣,0,725,09020
2022,01,門診,19~24,宜蘭縣,22,2079,10002
2022,01,門診,19~24,新竹縣,13,2629,10004
2022,01,門診,19~24,苗栗縣,8,2313,10005
2022,01,門診,19~24,彰化縣,27,6849,10007
2022,01,門診,19~24,南投縣,9,2367,10008
2022,01,門診,19~24,雲林縣,15,4032,10009
2022,01,門診,19~24,嘉義縣,9,2199,10010
2022,01,門診,19~24,屏東縣,35,4634,10013
2022,01,門診,19~24,台東縣,1,1007,10014
2022,01,門診,19~24,花蓮縣,4,1941,10015
2022,01,門診,19~24,澎湖縣,0,882,10016
2022,01,門診,19~24,基隆市,16,1881,10017
2022,01,門診,19~24,新竹市,14,3886,10018
2022,01,門診,19~24,嘉義市,22,2837,10020
2022,01,門診,19~24,台北市,71,20915,63000
2022,01,門診,19~24,高雄市,98,21498,64000
2022,01,門診,19~24,新北市,86,26464,65000
2022,01,門診,19~24,台中市,161,26799,66000
2022,01,門診,19~24,台南市,95,12719,67000
2022,01,門診,19~24,桃園市,48,12897,68000
2022,01,門診,25~64,連江縣,3,707,09007
2022,01,門診,25~64,金門縣,5,8135,09020
2022,01,門診,25~64,宜蘭縣,249,34427,10002
2022,01,門診,25~64,新竹縣,116,45186,10004
2022,01,門診,25~64,苗栗縣,96,39646,10005
2022,01,門診,25~64,彰化縣,423,114001,10007
2022,01,門診,25~64,南投縣,117,40967,10008
2022,01,門診,25~64,雲林縣,215,56651,10009
2022,01,門診,25~64,嘉義縣,174,27356,10010
2022,01,門診,25~64,屏東縣,445,69753,10013
2022,01,門診,25~64,台東縣,83,17766,10014
2022,01,門診,25~64,花蓮縣,187,29523,10015
2022,01,門診,25~64,澎湖縣,15,13001,10016
2022,01,門診,25~64,基隆市,113,28219,10017
2022,01,門診,25~64,新竹市,255,56175,10018
2022,01,門診,25~64,嘉義市,275,42932,10020
2022,01,門診,25~64,台北市,983,306156,63000
2022,01,門診,25~64,高雄市,948,288458,64000
2022,01,門診,25~64,新北市,1007,355479,65000
2022,01,門診,25~64,台中市,1920,314447,66000
2022,01,門診,25~64,台南市,1168,179891,67000
2022,01,門診,25~64,桃園市,577,179944,68000
2022,01,門診,3~6,連江縣,0,45,09007
2022,01,門診,3~6,金門縣,1,642,09020
2022,01,門診,3~6,宜蘭縣,81,3345,10002
2022,01,門診,3~6,新竹縣,58,4918,10004
2022,01,門診,3~6,苗栗縣,57,3516,10005
2022,01,門診,3~6,彰化縣,113,8198,10007
2022,01,門診,3~6,南投縣,55,3739,10008
2022,01,門診,3~6,雲林縣,53,4729,10009
2022,01,門診,3~6,嘉義縣,28,2190,10010
2022,01,門診,3~6,屏東縣,143,7436,10013
2022,01,門診,3~6,台東縣,14,963,10014
2022,01,門診,3~6,花蓮縣,25,2303,10015
2022,01,門診,3~6,澎湖縣,2,605,10016
2022,01,門診,3~6,基隆市,46,2354,10017
2022,01,門診,3~6,新竹市,111,5947,10018
2022,01,門診,3~6,嘉義市,12,3507,10020
2022,01,門診,3~6,台北市,132,15564,63000
2022,01,門診,3~6,高雄市,347,23820,64000
2022,01,門診,3~6,新北市,196,31398,65000
2022,01,門診,3~6,台中市,556,24087,66000
2022,01,門診,3~6,台南市,394,17877,67000
2022,01,門診,3~6,桃園市,243,18226,68000
2022,01,門診,65+,連江縣,0,376,09007
2022,01,門診,65+,金門縣,8,5347,09020
2022,01,門診,65+,宜蘭縣,225,27490,10002
2022,01,門診,65+,新竹縣,73,20189,10004
2022,01,門診,65+,苗栗縣,174,27378,10005
2022,01,門診,65+,彰化縣,386,75771,10007
2022,01,門診,65+,南投縣,256,32788,10008
2022,01,門診,65+,雲林縣,242,43733,10009
2022,01,門診,65+,嘉義縣,176,24736,10010
2022,01,門診,65+,屏東縣,337,57389,10013
2022,01,門診,65+,台東縣,67,14088,10014
2022,01,門診,65+,花蓮縣,194,22057,10015
2022,01,門診,65+,澎湖縣,16,9795,10016
2022,01,門診,65+,基隆市,62,18322,10017
2022,01,門診,65+,新竹市,176,24880,10018
2022,01,門診,65+,嘉義市,196,27765,10020
2022,01,門診,65+,台北市,1212,212934,63000
2022,01,門診,65+,高雄市,631,179318,64000
2022,01,門診,65+,新北市,716,181595,65000
2022,01,門診,65+,台中市,1076,163772,66000
2022,01,門診,65+,台南市,696,109896,67000
2022,01,門診,65+,桃園市,350,78931,68000
2022,01,門診,7~12,連江縣,1,42,09007
2022,01,門診,7~12,金門縣,0,749,09020
2022,01,門診,7~12,宜蘭縣,27,2422,10002
2022,01,門診,7~12,新竹縣,18,3753,10004
2022,01,門診,7~12,苗栗縣,19,2981,10005
2022,01,門診,7~12,彰化縣,63,7994,10007
2022,01,門診,7~12,南投縣,16,2908,10008
2022,01,門診,7~12,雲林縣,27,3700,10009
2022,01,門診,7~12,嘉義縣,17,1607,10010
2022,01,門診,7~12,屏東縣,57,5201,10013
2022,01,門診,7~12,台東縣,8,1015,10014
2022,01,門診,7~12,花蓮縣,29,1746,10015
2022,01,門診,7~12,澎湖縣,0,652,10016
2022,01,門診,7~12,基隆市,43,1801,10017
2022,01,門診,7~12,新竹市,60,5009,10018
2022,01,門診,7~12,嘉義市,9,2671,10020
2022,01,門診,7~12,台北市,72,16768,63000
2022,01,門診,7~12,高雄市,139,18719,64000
2022,01,門診,7~12,新北市,114,26220,65000
2022,01,門診,7~12,台中市,261,20125,66000
2022,01,門診,7~12,台南市,121,12682,67000
2022,01,門診,7~12,桃園市,107,13995,68000
2022,01,門診,不詳,台北市,0,3,63000
2022,01,門診,不詳,新北市,0,1,65000
2022,01,門診,不詳,台中市,0,1,66000
2022,02,住院,0~2,金門縣,0,1,09020
2022,02,住院,0~2,宜蘭縣,3,19,10002
2022,02,住院,0~2,新竹縣,0,16,10004
2022,02,住院,0~2,苗栗縣,0,5,10005
2022,02,住院,0~2,彰化縣,2,39,10007
2022,02,住院,0~2,南投縣,0,2,10008
2022,02,住院,0~2,雲林縣,1,4,10009
2022,02,住院,0~2,嘉義縣,0,8,10010
2022,02,住院,0~2,屏東縣,3,25,10013
2022,02,住院,0~2,花蓮縣,1,15,10015
2022,02,住院,0~2,基隆市,0,5,10017
2022,02,住院,0~2,新竹市,2,14,10018
2022,02,住院,0~2,嘉義市,0,6,10020
2022,02,住院,0~2,台北市,3,88,63000
2022,02,住院,0~2,高雄市,0,19,64000
2022,02,住院,0~2,新北市,3,28,65000
2022,02,住院,0~2,台中市,9,106,66000
2022,02,住院,0~2,台南市,1,15,67000
2022,02,住院,0~2,桃園市,3,26,68000
2022,02,住院,13~15,宜蘭縣,0,7,10002
2022,02,住院,13~15,新竹縣,0,3,10004
2022,02,住院,13~15,彰化縣,0,24,10007
2022,02,住院,13~15,南投縣,0,1,10008
2022,02,住院,13~15,雲林縣,0,6,10009
2022,02,住院,13~15,嘉義縣,0,5,10010
2022,02,住院,13~15,屏東縣,1,7,10013
2022,02,住院,13~15,花蓮縣,0,5,10015
2022,02,住院,13~15,澎湖縣,0,1,10016
2022,02,住院,13~15,基隆市,1,2,10017
2022,02,住院,13~15,新竹市,0,4,10018
2022,02,住院,13~15,台北市,0,36,63000
2022,02,住院,13~15,高雄市,0,18,64000
2022,02,住院,13~15,新北市,0,16,65000
2022,02,住院,13~15,台中市,1,39,66000
2022,02,住院,13~15,台南市,0,7,67000
2022,02,住院,13~15,桃園市,0,15,68000
2022,02,住院,16~18,金門縣,0,3,09020
2022,02,住院,16~18,宜蘭縣,0,8,10002
2022,02,住院,16~18,新竹縣,0,2,10004
2022,02,住院,16~18,苗栗縣,0,3,10005
2022,02,住院,16~18,彰化縣,0,19,10007
2022,02,住院,16~18,雲林縣,1,2,10009
2022,02,住院,16~18,嘉義縣,0,1,10010
2022,02,住院,16~18,屏東縣,0,6,10013
2022,02,住院,16~18,花蓮縣,0,3,10015
2022,02,住院,16~18,基隆市,2,5,10017
2022,02,住院,16~18,新竹市,0,8,10018
2022,02,住院,16~18,嘉義市,0,1,10020
2022,02,住院,16~18,台北市,0,42,63000
2022,02,住院,16~18,高雄市,0,14,64000
2022,02,住院,16~18,新北市,2,19,65000
2022,02,住院,16~18,台中市,2,54,66000
2022,02,住院,16~18,台南市,0,8,67000
2022,02,住院,16~18,桃園市,1,22,68000
2022,02,住院,19~24,金門縣,0,2,09020
2022,02,住院,19~24,宜蘭縣,1,17,10002
2022,02,住院,19~24,新竹縣,0,20,10004
2022,02,住院,19~24,苗栗縣,1,26,10005
2022,02,住院,19~24,彰化縣,3,80,10007
2022,02,住院,19~24,南投縣,0,3,10008
2022,02,住院,19~24,雲林縣,1,20,10009
2022,02,住院,19~24,嘉義縣,0,8,10010
2022,02,住院,19~24,屏東縣,0,16,10013
2022,02,住院,19~24,台東縣,0,2,10014
2022,02,住院,19~24,花蓮縣,0,15,10015
2022,02,住院,19~24,澎湖縣,0,1,10016
2022,02,住院,19~24,基隆市,0,2,10017
2022,02,住院,19~24,新竹市,0,13,10018
2022,02,住院,19~24,嘉義市,0,10,10020
2022,02,住院,19~24,台北市,6,138,63000
2022,02,住院,19~24,高雄市,3,82,64000
2022,02,住院,19~24,新北市,1,91,65000
2022,02,住院,19~24,台中市,3,210,66000
2022,02,住院,19~24,台南市,0,31,67000
2022,02,住院,19~24,桃園市,2,75,68000
2022,02,住院,25~64,連江縣,0,1,09007
2022,02,住院,25~64,金門縣,0,29,09020
2022,02,住院,25~64,宜蘭縣,10,405,10002
2022,02,住院,25~64,新竹縣,12,563,10004
2022,02,住院,25~64,苗栗縣,4,219,10005
2022,02,住院,25~64,彰化縣,25,1289,10007
2022,02,住院,25~64,南投縣,1,139,10008
2022,02,住院,25~64,雲林縣,8,487,10009
2022,02,住院,25~64,嘉義縣,3,425,10010
2022,02,住院,25~64,屏東縣,3,407,10013
2022,02,住院,25~64,台東縣,1,62,10014
2022,02,住院,25~64,花蓮縣,9,411,10015
2022,02,住院,25~64,澎湖縣,0,37,10016
2022,02,住院,25~64,基隆市,3,169,10017
2022,02,住院,25~64,新竹市,9,512,10018
2022,02,住院,25~64,嘉義市,0,257,10020
2022,02,住院,25~64,台北市,56,4090,63000
2022,02,住院,25~64,高雄市,19,1733,64000
2022,02,住院,25~64,新北市,43,1928,65000
2022,02,住院,25~64,台中市,63,3687,66000
2022,02,住院,25~64,台南市,15,1166,67000
2022,02,住院,25~64,桃園市,19,1597,68000
2022,02,住院,3~6,宜蘭縣,5,22,10002
2022,02,住院,3~6,新竹縣,2,15,10004
2022,02,住院,3~6,苗栗縣,1,9,10005
2022,02,住院,3~6,彰化縣,7,48,10007
2022,02,住院,3~6,南投縣,3,4,10008
2022,02,住院,3~6,雲林縣,0,4,10009
2022,02,住院,3~6,嘉義縣,2,11,10010
2022,02,住院,3~6,屏東縣,6,29,10013
2022,02,住院,3~6,台東縣,1,2,10014
2022,02,住院,3~6,花蓮縣,0,17,10015
2022,02,住院,3~6,基隆市,4,14,10017
2022,02,住院,3~6,新竹市,5,19,10018
2022,02,住院,3~6,台北市,7,117,63000
2022,02,住院,3~6,高雄市,3,21,64000
2022,02,住院,3~6,新北市,13,46,65000
2022,02,住院,3~6,台中市,21,110,66000
2022,02,住院,3~6,台南市,0,9,67000
2022,02,住院,3~6,桃園市,7,39,68000
2022,02,住院,65+,連江縣,0,1,09007
2022,02,住院,65+,金門縣,1,30,09020
2022,02,住院,65+,宜蘭縣,36,334,10002
2022,02,住院,65+,新竹縣,25,301,10004
2022,02,住院,65+,苗栗縣,19,267,10005
2022,02,住院,65+,彰化縣,122,1169,10007
2022,02,住院,65+,南投縣,31,166,10008
2022,02,住院,65+,雲林縣,40,510,10009
2022,02,住院,65+,嘉義縣,11,434,10010
2022,02,住院,65+,屏東縣,32,390,10013
2022,02,住院,65+,台東縣,3,36,10014
2022,02,住院,65+,花蓮縣,18,324,10015
2022,02,住院,65+,澎湖縣,1,16,10016
2022,02,住院,65+,基隆市,9,157,10017
2022,02,住院,65+,新竹市,16,325,10018
2022,02,住院,65+,嘉義市,1,200,10020
2022,02,住院,65+,台北市,147,3115,63000
2022,02,住院,65+,高雄市,62,1089,64000
2022,02,住院,65+,新北市,161,1715,65000
2022,02,住院,65+,台中市,139,2453,66000
2022,02,住院,65+,台南市,44,835,67000
2022,02,住院,65+,桃園市,68,1042,68000
2022,02,住院,7~12,宜蘭縣,1,11,10002
2022,02,住院,7~12,苗栗縣,1,5,10005
2022,02,住院,7~12,彰化縣,1,24,10007
2022,02,住院,7~12,雲林縣,0,2,10009
2022,02,住院,7~12,嘉義縣,0,5,10010
2022,02,住院,7~12,屏東縣,2,7,10013
2022,02,住院,7~12,台東縣,0,0,10014
2022,02,住院,7~12,花蓮縣,0,4,10015
2022,02,住院,7~12,基隆市,2,4,10017
2022,02,住院,7~12,新竹市,0,7,10018
2022,02,住院,7~12,嘉義市,0,1,10020
2022,02,住院,7~12,台北市,3,121,63000
2022,02,住院,7~12,高雄市,0,44,64000
2022,02,住院,7~12,新北市,5,27,65000
2022,02,住院,7~12,台中市,3,83,66000
2022,02,住院,7~12,台南市,0,12,67000
2022,02,住院,7~12,桃園市,1,27,68000
2022,02,門診,0~2,連江縣,0,33,09007
2022,02,門診,0~2,金門縣,2,289,09020
2022,02,門診,0~2,宜蘭縣,11,1511,10002
2022,02,門診,0~2,新竹縣,31,2625,10004
2022,02,門診,0~2,苗栗縣,15,1452,10005
2022,02,門診,0~2,彰化縣,34,4235,10007
2022,02,門診,0~2,南投縣,15,1799,10008
2022,02,門診,0~2,雲林縣,27,2021,10009
2022,02,門診,0~2,嘉義縣,6,827,10010
2022,02,門診,0~2,屏東縣,65,3340,10013
2022,02,門診,0~2,台東縣,10,530,10014
2022,02,門診,0~2,花蓮縣,12,1019,10015
2022,02,門診,0~2,澎湖縣,1,248,10016
2022,02,門診,0~2,基隆市,13,938,10017
2022,02,門診,0~2,新竹市,65,3128,10018
2022,02,門診,0~2,嘉義市,3,1474,10020
2022,02,門診,0~2,台北市,55,7722,63000
2022,02,門診,0~2,高雄市,98,10157,64000
2022,02,門診,0~2,新北市,101,15035,65000
2022,02,門診,0~2,台中市,235,12336,66000
2022,02,門診,0~2,台南市,110,7710,67000
2022,02,門診,0~2,桃園市,82,8193,68000
2022,02,門診,13~15,連江縣,0,32,09007
2022,02,門診,13~15,金門縣,0,268,09020
2022,02,門診,13~15,宜蘭縣,8,1060,10002
2022,02,門診,13~15,新竹縣,7,1523,10004
2022,02,門診,13~15,苗栗縣,11,1152,10005
2022,02,門診,13~15,彰化縣,13,3659,10007
2022,02,門診,13~15,南投縣,0,1246,10008
2022,02,門診,13~15,雲林縣,10,1707,10009
2022,02,門診,13~15,嘉義縣,10,770,10010
2022,02,門診,13~15,屏東縣,15,1832,10013
2022,02,門診,13~15,台東縣,5,482,10014
2022,02,門診,13~15,花蓮縣,4,722,10015
2022,02,門診,13~15,澎湖縣,1,304,10016
2022,02,門診,13~15,基隆市,12,775,10017
2022,02,門診,13~15,新竹市,10,1670,10018
2022,02,門診,13~15,嘉義市,7,1145,10020
2022,02,門診,13~15,台北市,19,6196,63000
2022,02,門診,13~15,高雄市,32,6817,64000
2022,02,門診,13~15,新北市,38,10166,65000
2022,02,門診,13~15,台中市,70,7760,66000
2022,02,門診,13~15,台南市,35,4227,67000
2022,02,門診,13~15,桃園市,22,4945,68000
2022,02,門診,16~18,連江縣,0,21,09007
2022,02,門診,16~18,金門縣,0,281,09020
2022,02,門診,16~18,宜蘭縣,22,1131,10002
2022,02,門診,16~18,新竹縣,9,1482,10004
2022,02,門診,16~18,苗栗縣,15,1364,10005
2022,02,門診,16~18,彰化縣,28,3868,10007
2022,02,門診,16~18,南投縣,4,1286,10008
2022,02,門診,16~18,雲林縣,9,1969,10009
2022,02,門診,16~18,嘉義縣,8,844,10010
2022,02,門診,16~18,屏東縣,19,1974,10013
2022,02,門診,16~18,台東縣,4,458,10014
2022,02,門診,16~18,花蓮縣,3,740,10015
2022,02,門診,16~18,澎湖縣,0,292,10016
2022,02,門診,16~18,基隆市,13,997,10017
2022,02,門診,16~18,新竹市,19,1801,10018
2022,02,門診,16~18,嘉義市,8,1245,10020
2022,02,門診,16~18,台北市,30,6991,63000
2022,02,門診,16~18,高雄市,49,7340,64000
2022,02,門診,16~18,新北市,57,11545,65000
2022,02,門診,16~18,台中市,93,8868,66000
2022,02,門診,16~18,台南市,39,4294,67000
2022,02,門診,16~18,桃園市,34,5810,68000
2022,02,門診,19~24,連江縣,0,70,09007
2022,02,門診,19~24,金門縣,0,616,09020
2022,02,門診,19~24,宜蘭縣,26,2036,10002
2022,02,門診,19~24,新竹縣,12,2547,10004
2022,02,門診,19~24,苗栗縣,8,2254,10005
2022,02,門診,19~24,彰化縣,19,6976,10007
2022,02,門診,19~24,南投縣,9,2286,10008
2022,02,門診,19~24,雲林縣,20,3816,10009
2022,02,門診,19~24,嘉義縣,13,2123,10010
2022,02,門診,19~24,屏東縣,38,4346,10013
2022,02,門診,19~24,台東縣,2,957,10014
2022,02,門診,19~24,花蓮縣,7,1971,10015
2022,02,門診,19~24,澎湖縣,0,738,10016
2022,02,門診,19~24,基隆市,10,1925,10017
2022,02,門診,19~24,新竹市,12,3788,10018
2022,02,門診,19~24,嘉義市,9,2838,10020
2022,02,門診,19~24,台北市,53,20287,63000
2022,02,門診,19~24,高雄市,87,20228,64000
2022,02,門診,19~24,新北市,80,25810,65000
2022,02,門診,19~24,台中市,161,25484,66000
2022,02,門診,19~24,台南市,88,11910,67000
2022,02,門診,19~24,桃園市,56,12530,68000
2022,02,門診,25~64,連江縣,3,741,09007
2022,02,門診,25~64,金門縣,3,7894,09020
2022,02,門診,25~64,宜蘭縣,239,33979,10002
2022,02,門診,25~64,新竹縣,167,44595,10004
2022,02,門診,25~64,苗栗縣,110,38304,10005
2022,02,門診,25~64,彰化縣,388,111074,10007
2022,02,門診,25~64,南投縣,102,40004,10008
2022,02,門診,25~64,雲林縣,223,54554,10009
2022,02,門診,25~64,嘉義縣,192,26730,10010
2022,02,門診,25~64,屏東縣,384,66095,10013
2022,02,門診,25~64,台東縣,69,16853,10014
2022,02,門診,25~64,花蓮縣,206,28761,10015
2022,02,門診,25~64,澎湖縣,10,12362,10016
2022,02,門診,25~64,基隆市,125,27157,10017
2022,02,門診,25~64,新竹市,238,54166,10018
2022,02,門診,25~64,嘉義市,236,41285,10020
2022,02,門診,25~64,台北市,1017,297206,63000
2022,02,門診,25~64,高雄市,912,275475,64000
2022,02,門診,25~64,新北市,914,344399,65000
2022,02,門診,25~64,台中市,1865,307712,66000
2022,02,門診,25~64,台南市,1103,172528,67000
2022,02,門診,25~64,桃園市,498,170762,68000
2022,02,門診,3~6,連江縣,0,42,09007
2022,02,門診,3~6,金門縣,7,571,09020
2022,02,門診,3~6,宜蘭縣,150,5064,10002
2022,02,門診,3~6,新竹縣,140,7465,10004
2022,02,門診,3~6,苗栗縣,81,5238,10005
2022,02,門診,3~6,彰化縣,179,12438,10007
2022,02,門診,3~6,南投縣,66,5614,10008
2022,02,門診,3~6,雲林縣,110,7227,10009
2022,02,門診,3~6,嘉義縣,61,3390,10010
2022,02,門診,3~6,屏東縣,228,9848,10013
2022,02,門診,3~6,台東縣,40,1654,10014
2022,02,門診,3~6,花蓮縣,48,3335,10015
2022,02,門診,3~6,澎湖縣,1,649,10016
2022,02,門診,3~6,基隆市,63,3203,10017
2022,02,門診,3~6,新竹市,190,7942,10018
2022,02,門診,3~6,嘉義市,28,5233,10020
2022,02,門診,3~6,台北市,207,21386,63000
2022,02,門診,3~6,高雄市,593,34592,64000
2022,02,門診,3~6,新北市,377,46497,65000
2022,02,門診,3~6,台中市,1104,38435,66000
2022,02,門診,3~6,台南市,513,24434,67000
2022,02,門診,3~6,桃園市,336,26688,68000
2022,02,門診,65+,連江縣,0,325,09007
2022,02,門診,65+,金門縣,7,4892,09020
2022,02,門診,65+,宜蘭縣,212,26412,10002
2022,02,門診,65+,新竹縣,85,18944,10004
2022,02,門診,65+,苗栗縣,148,25763,10005
2022,02,門診,65+,彰化縣,384,71644,10007
2022,02,門診,65+,南投縣,224,31111,10008
2022,02,門診,65+,雲林縣,213,41316,10009
2022,02,門診,65+,嘉義縣,178,23565,10010
2022,02,門診,65+,屏東縣,313,53742,10013
2022,02,門診,65+,台東縣,55,12977,10014
2022,02,門診,65+,花蓮縣,214,21650,10015
2022,02,門診,65+,澎湖縣,16,9408,10016
2022,02,門診,65+,基隆市,66,17270,10017
2022,02,門診,65+,新竹市,154,22485,10018
2022,02,門診,65+,嘉義市,187,25836,10020
2022,02,門診,65+,台北市,1097,201276,63000
2022,02,門診,65+,高雄市,647,170566,64000
2022,02,門診,65+,新北市,699,171762,65000
2022,02,門診,65+,台中市,1028,155061,66000
2022,02,門診,65+,台南市,608,103794,67000
2022,02,門診,65+,桃園市,322,70157,68000
2022,02,門診,7~12,連江縣,0,55,09007
