年,週,就診類別,年齡別,縣市,手足口病健保就診人次,健保就診總人次,縣市別代碼
2022,42,門診,19~24,彰化縣,0,8217,10007
2022,42,門診,19~24,南投縣,0,2894,10008
2022,42,門診,19~24,雲林縣,0,4960,10009
2022,42,門診,19~24,嘉義縣,0,2552,10010
2022,42,門診,19~24,屏東縣,0,5808,10013
2022,42,門診,19~24,台東縣,0,1016,10014
2022,42,門診,19~24,花蓮縣,0,2499,10015
2022,42,門診,19~24,澎湖縣,0,895,10016
2022,42,門診,19~24,基隆市,0,2059,10017
2022,42,門診,19~24,新竹市,1,4949,10018
2022,42,門診,19~24,嘉義市,0,3479,10020
2022,42,門診,19~24,台北市,0,22976,63000
2022,42,門診,19~24,高雄市,0,29202,64000
2022,42,門診,19~24,新北市,2,31093,65000
2022,42,門診,19~24,台中市,1,35046,66000
2022,42,門診,19~24,台南市,0,15675,67000
2022,42,門診,19~24,桃園市,0,15988,68000
2022,42,門診,25~64,連江縣,0,742,09007
2022,42,門診,25~64,金門縣,0,8310,09020
2022,42,門診,25~64,宜蘭縣,0,40411,10002
2022,42,門診,25~64,新竹縣,0,54907,10004
2022,42,門診,25~64,苗栗縣,0,43645,10005
2022,42,門診,25~64,彰化縣,0,128846,10007
2022,42,門診,25~64,南投縣,0,46155,10008
2022,42,門診,25~64,雲林縣,0,66050,10009
2022,42,門診,25~64,嘉義縣,0,31952,10010
2022,42,門診,25~64,屏東縣,0,76930,10013
2022,42,門診,25~64,台東縣,0,17127,10014
2022,42,門診,25~64,花蓮縣,0,32599,10015
2022,42,門診,25~64,澎湖縣,0,13455,10016
2022,42,門診,25~64,基隆市,0,30947,10017
2022,42,門診,25~64,新竹市,0,62963,10018
2022,42,門診,25~64,嘉義市,0,47244,10020
2022,42,門診,25~64,台北市,2,324936,63000
2022,42,門診,25~64,高雄市,0,353059,64000
2022,42,門診,25~64,新北市,0,409423,65000
2022,42,門診,25~64,台中市,5,370638,66000
2022,42,門診,25~64,台南市,0,205879,67000
2022,42,門診,25~64,桃園市,0,206690,68000
2022,42,門診,3~6,連江縣,0,51,09007
2022,42,門診,3~6,金門縣,0,714,09020
2022,42,門診,3~6,宜蘭縣,0,5651,10002
2022,42,門診,3~6,新竹縣,0,8631,10004
2022,42,門診,3~6,苗栗縣,1,5986,10005
2022,42,門診,3~6,彰化縣,4,16483,10007
2022,42,門診,3~6,南投縣,0,6087,10008
2022,42,門診,3~6,雲林縣,5,7554,10009
2022,42,門診,3~6,嘉義縣,0,3010,10010
2022,42,門診,3~6,屏東縣,0,8915,10013
2022,42,門診,3~6,台東縣,0,1738,10014
2022,42,門診,3~6,花蓮縣,0,3822,10015
2022,42,門診,3~6,澎湖縣,0,767,10016
2022,42,門診,3~6,基隆市,0,3835,10017
2022,42,門診,3~6,新竹市,0,8721,10018
2022,42,門診,3~6,嘉義市,0,4731,10020
2022,42,門診,3~6,台北市,1,25888,63000
2022,42,門診,3~6,高雄市,2,33791,64000
2022,42,門診,3~6,新北市,3,56964,65000
2022,42,門診,3~6,台中市,4,46557,66000
2022,42,門診,3~6,台南市,1,22800,67000
2022,42,門診,3~6,桃園市,3,31503,68000
2022,42,門診,65+,連江縣,0,300,09007
2022,42,門診,65+,金門縣,0,4815,09020
2022,42,門診,65+,宜蘭縣,0,27443,10002
2022,42,門診,65+,新竹縣,0,20352,10004
2022,42,門診,65+,苗栗縣,0,25813,10005
2022,42,門診,65+,彰化縣,0,76067,10007
2022,42,門診,65+,南投縣,0,32241,10008
2022,42,門診,65+,雲林縣,0,45895,10009
2022,42,門診,65+,嘉義縣,0,25890,10010
2022,42,門診,65+,屏東縣,0,53895,10013
2022,42,門診,65+,台東縣,0,12728,10014
2022,42,門診,65+,花蓮縣,0,22487,10015
2022,42,門診,65+,澎湖縣,0,9034,10016
2022,42,門診,65+,基隆市,0,17478,10017
2022,42,門診,65+,新竹市,0,24557,10018
2022,42,門診,65+,嘉義市,0,27906,10020
2022,42,門診,65+,台北市,0,209496,63000
2022,42,門診,65+,高雄市,0,188794,64000
2022,42,門診,65+,新北市,0,188906,65000
2022,42,門診,65+,台中市,2,167353,66000
2022,42,門診,65+,台南市,0,110166,67000
2022,42,門診,65+,桃園市,0,79948,68000
2022,42,門診,7~12,連江縣,0,69,09007
2022,42,門診,7~12,金門縣,0,911,09020
2022,42,門診,7~12,宜蘭縣,0,3844,10002
2022,42,門診,7~12,新竹縣,0,6070,10004
2022,42,門診,7~12,苗栗縣,0,4422,10005
2022,42,門診,7~12,彰化縣,0,12290,10007
2022,42,門診,7~12,南投縣,0,4294,10008
2022,42,門診,7~12,雲林縣,1,6090,10009
2022,42,門診,7~12,嘉義縣,0,2268,10010
2022,42,門診,7~12,屏東縣,0,6671,10013
2022,42,門診,7~12,台東縣,0,1335,10014
2022,42,門診,7~12,花蓮縣,0,2718,10015
2022,42,門診,7~12,澎湖縣,0,846,10016
2022,42,門診,7~12,基隆市,0,2377,10017
2022,42,門診,7~12,新竹市,0,6548,10018
2022,42,門診,7~12,嘉義市,0,3853,10020
2022,42,門診,7~12,台北市,0,22090,63000
2022,42,門診,7~12,高雄市,0,28757,64000
2022,42,門診,7~12,新北市,1,41004,65000
2022,42,門診,7~12,台中市,2,32620,66000
2022,42,門診,7~12,台南市,1,16890,67000
2022,42,門診,7~12,桃園市,0,22688,68000
2022,42,門診,不詳,台北市,0,2,63000
2022,42,門診,不詳,新北市,0,2,65000
2022,43,住院,0~2,金門縣,0,1,09020
2022,43,住院,0~2,宜蘭縣,0,67,10002
2022,43,住院,0~2,新竹縣,0,49,10004
2022,43,住院,0~2,苗栗縣,0,29,10005
2022,43,住院,0~2,彰化縣,0,148,10007
2022,43,住院,0~2,南投縣,0,24,10008
2022,43,住院,0~2,雲林縣,0,16,10009
2022,43,住院,0~2,嘉義縣,0,21,10010
2022,43,住院,0~2,屏東縣,0,46,10013
2022,43,住院,0~2,台東縣,0,2,10014
2022,43,住院,0~2,花蓮縣,0,27,10015
2022,43,住院,0~2,基隆市,0,11,10017
2022,43,住院,0~2,新竹市,0,38,10018
2022,43,住院,0~2,嘉義市,0,9,10020
2022,43,住院,0~2,台北市,0,204,63000
2022,43,住院,0~2,高雄市,0,113,64000
2022,43,住院,0~2,新北市,0,132,65000
2022,43,住院,0~2,台中市,0,270,66000
2022,43,住院,0~2,台南市,0,26,67000
2022,43,住院,0~2,桃園市,0,142,68000
2022,43,住院,13~15,金門縣,0,1,09020
2022,43,住院,13~15,宜蘭縣,0,4,10002
2022,43,住院,13~15,新竹縣,0,8,10004
2022,43,住院,13~15,苗栗縣,0,6,10005
2022,43,住院,13~15,彰化縣,0,21,10007
2022,43,住院,13~15,南投縣,0,1,10008
2022,43,住院,13~15,雲林縣,0,4,10009
2022,43,住院,13~15,嘉義縣,0,1,10010
2022,43,住院,13~15,屏東縣,0,6,10013
2022,43,住院,13~15,花蓮縣,0,6,10015
2022,43,住院,13~15,基隆市,0,1,10017
2022,43,住院,13~15,新竹市,0,6,10018
2022,43,住院,13~15,嘉義市,0,3,10020
2022,43,住院,13~15,台北市,0,42,63000
2022,43,住院,13~15,高雄市,1,26,64000
2022,43,住院,13~15,新北市,0,16,65000
2022,43,住院,13~15,台中市,0,41,66000
2022,43,住院,13~15,台南市,0,2,67000
2022,43,住院,13~15,桃園市,0,22,68000
2022,43,住院,16~18,宜蘭縣,0,6,10002
2022,43,住院,16~18,新竹縣,0,8,10004
2022,43,住院,16~18,苗栗縣,0,6,10005
2022,43,住院,16~18,彰化縣,0,17,10007
2022,43,住院,16~18,南投縣,0,4,10008
2022,43,住院,16~18,雲林縣,0,6,10009
2022,43,住院,16~18,嘉義縣,0,5,10010
2022,43,住院,16~18,屏東縣,0,9,10013
2022,43,住院,16~18,花蓮縣,0,3,10015
2022,43,住院,16~18,基隆市,0,4,10017
2022,43,住院,16~18,新竹市,0,10,10018
2022,43,住院,16~18,嘉義市,0,5,10020
2022,43,住院,16~18,台北市,0,59,63000
2022,43,住院,16~18,高雄市,0,31,64000
2022,43,住院,16~18,新北市,0,22,65000
2022,43,住院,16~18,台中市,0,52,66000
2022,43,住院,16~18,台南市,0,5,67000
2022,43,住院,16~18,桃園市,0,25,68000
2022,43,住院,19~24,宜蘭縣,0,20,10002
2022,43,住院,19~24,新竹縣,0,37,10004
2022,43,住院,19~24,苗栗縣,0,22,10005
2022,43,住院,19~24,彰化縣,0,68,10007
2022,43,住院,19~24,南投縣,0,10,10008
2022,43,住院,19~24,雲林縣,0,31,10009
2022,43,住院,19~24,嘉義縣,0,14,10010
2022,43,住院,19~24,屏東縣,0,17,10013
2022,43,住院,19~24,台東縣,0,5,10014
2022,43,住院,19~24,花蓮縣,0,19,10015
2022,43,住院,19~24,澎湖縣,0,5,10016
2022,43,住院,19~24,基隆市,0,1,10017
2022,43,住院,19~24,新竹市,0,19,10018
2022,43,住院,19~24,嘉義市,0,14,10020
2022,43,住院,19~24,台北市,0,154,63000
2022,43,住院,19~24,高雄市,0,120,64000
2022,43,住院,19~24,新北市,0,76,65000
2022,43,住院,19~24,台中市,0,196,66000
2022,43,住院,19~24,台南市,0,40,67000
2022,43,住院,19~24,桃園市,0,116,68000
2022,43,住院,25~64,連江縣,0,1,09007
2022,43,住院,25~64,金門縣,0,26,09020
2022,43,住院,25~64,宜蘭縣,0,409,10002
2022,43,住院,25~64,新竹縣,0,696,10004
2022,43,住院,25~64,苗栗縣,0,264,10005
2022,43,住院,25~64,彰化縣,0,1300,10007
2022,43,住院,25~64,南投縣,0,121,10008
2022,43,住院,25~64,雲林縣,0,556,10009
2022,43,住院,25~64,嘉義縣,0,507,10010
2022,43,住院,25~64,屏東縣,0,430,10013
2022,43,住院,25~64,台東縣,0,75,10014
2022,43,住院,25~64,花蓮縣,0,468,10015
2022,43,住院,25~64,澎湖縣,0,28,10016
2022,43,住院,25~64,基隆市,0,110,10017
2022,43,住院,25~64,新竹市,0,495,10018
2022,43,住院,25~64,嘉義市,0,408,10020
2022,43,住院,25~64,台北市,0,4451,63000
2022,43,住院,25~64,高雄市,0,2494,64000
2022,43,住院,25~64,新北市,0,1786,65000
2022,43,住院,25~64,台中市,0,3633,66000
2022,43,住院,25~64,台南市,0,1207,67000
2022,43,住院,25~64,桃園市,1,2270,68000
2022,43,住院,3~6,金門縣,0,2,09020
2022,43,住院,3~6,宜蘭縣,0,37,10002
2022,43,住院,3~6,新竹縣,0,24,10004
2022,43,住院,3~6,苗栗縣,0,37,10005
2022,43,住院,3~6,彰化縣,0,72,10007
2022,43,住院,3~6,南投縣,0,28,10008
2022,43,住院,3~6,雲林縣,0,17,10009
2022,43,住院,3~6,嘉義縣,0,22,10010
2022,43,住院,3~6,屏東縣,0,44,10013
2022,43,住院,3~6,台東縣,0,1,10014
2022,43,住院,3~6,花蓮縣,0,17,10015
2022,43,住院,3~6,基隆市,0,16,10017
2022,43,住院,3~6,新竹市,0,20,10018
2022,43,住院,3~6,嘉義市,0,2,10020
2022,43,住院,3~6,台北市,0,130,63000
2022,43,住院,3~6,高雄市,0,77,64000
2022,43,住院,3~6,新北市,0,76,65000
2022,43,住院,3~6,台中市,0,180,66000
2022,43,住院,3~6,台南市,0,8,67000
2022,43,住院,3~6,桃園市,0,91,68000
2022,43,住院,65+,金門縣,0,36,09020
2022,43,住院,65+,宜蘭縣,0,372,10002
2022,43,住院,65+,新竹縣,0,374,10004
2022,43,住院,65+,苗栗縣,0,256,10005
2022,43,住院,65+,彰化縣,0,1128,10007
2022,43,住院,65+,南投縣,0,116,10008
2022,43,住院,65+,雲林縣,0,574,10009
2022,43,住院,65+,嘉義縣,0,456,10010
2022,43,住院,65+,屏東縣,0,403,10013
2022,43,住院,65+,台東縣,0,59,10014
2022,43,住院,65+,花蓮縣,0,363,10015
2022,43,住院,65+,澎湖縣,0,12,10016
2022,43,住院,65+,基隆市,0,146,10017
2022,43,住院,65+,新竹市,0,367,10018
2022,43,住院,65+,嘉義市,0,289,10020
2022,43,住院,65+,台北市,0,3536,63000
2022,43,住院,65+,高雄市,0,1766,64000
2022,43,住院,65+,新北市,0,1616,65000
2022,43,住院,65+,台中市,0,2358,66000
2022,43,住院,65+,台南市,0,940,67000
2022,43,住院,65+,桃園市,0,1457,68000
2022,43,住院,7~12,宜蘭縣,0,13,10002
2022,43,住院,7~12,新竹縣,0,8,10004
2022,43,住院,7~12,苗栗縣,0,6,10005
2022,43,住院,7~12,彰化縣,0,21,10007
2022,43,住院,7~12,南投縣,0,4,10008
2022,43,住院,7~12,雲林縣,0,4,10009
2022,43,住院,7~12,嘉義縣,0,4,10010
2022,43,住院,7~12,屏東縣,0,13,10013
2022,43,住院,7~12,台東縣,0,2,10014
2022,43,住院,7~12,花蓮縣,0,7,10015
2022,43,住院,7~12,基隆市,0,1,10017
2022,43,住院,7~12,新竹市,0,13,10018
2022,43,住院,7~12,嘉義市,0,1,10020
2022,43,住院,7~12,台北市,0,108,63000
2022,43,住院,7~12,高雄市,0,39,64000
2022,43,住院,7~12,新北市,0,30,65000
2022,43,住院,7~12,台中市,0,71,66000
2022,43,住院,7~12,台南市,0,12,67000
2022,43,住院,7~12,桃園市,0,46,68000
2022,43,門診,0~2,連江縣,0,30,09007
2022,43,門診,0~2,金門縣,0,600,09020
2022,43,門診,0~2,宜蘭縣,0,3427,10002
2022,43,門診,0~2,新竹縣,0,5526,10004
2022,43,門診,0~2,苗栗縣,1,3348,10005
2022,43,門診,0~2,彰化縣,3,9769,10007
2022,43,門診,0~2,南投縣,0,3734,10008
2022,43,門診,0~2,雲林縣,0,4347,10009
2022,43,門診,0~2,嘉義縣,0,1633,10010
2022,43,門診,0~2,屏東縣,0,5618,10013
2022,43,門診,0~2,台東縣,0,1084,10014
2022,43,門診,0~2,花蓮縣,0,2320,10015
2022,43,門診,0~2,澎湖縣,0,528,10016
2022,43,門診,0~2,基隆市,0,2019,10017
2022,43,門診,0~2,新竹市,0,5632,10018
2022,43,門診,0~2,嘉義市,0,2572,10020
2022,43,門診,0~2,台北市,2,15578,63000
2022,43,門診,0~2,高雄市,7,19811,64000
2022,43,門診,0~2,新北市,4,29943,65000
2022,43,門診,0~2,台中市,14,26880,66000
2022,43,門診,0~2,台南市,0,13687,67000
2022,43,門診,0~2,桃園市,1,16705,68000
2022,43,門診,13~15,連江縣,0,39,09007
2022,43,門診,13~15,金門縣,0,586,09020
2022,43,門診,13~15,宜蘭縣,0,2308,10002
2022,43,門診,13~15,新竹縣,0,2443,10004
2022,43,門診,13~15,苗栗縣,0,1830,10005
2022,43,門診,13~15,彰化縣,0,5706,10007
2022,43,門診,13~15,南投縣,0,1838,10008
2022,43,門診,13~15,雲林縣,0,2962,10009
2022,43,門診,13~15,嘉義縣,0,1115,10010
2022,43,門診,13~15,屏東縣,0,2938,10013
2022,43,門診,13~15,台東縣,0,617,10014
2022,43,門診,13~15,花蓮縣,0,1009,10015
2022,43,門診,13~15,澎湖縣,0,421,10016
2022,43,門診,13~15,基隆市,0,1121,10017
2022,43,門診,13~15,新竹市,0,2596,10018
2022,43,門診,13~15,嘉義市,0,1686,10020
2022,43,門診,13~15,台北市,1,9408,63000
2022,43,門診,13~15,高雄市,0,13942,64000
2022,43,門診,13~15,新北市,0,17891,65000
2022,43,門診,13~15,台中市,1,13751,66000
2022,43,門診,13~15,台南市,0,7397,67000
2022,43,門診,13~15,桃園市,0,9144,68000
2022,43,門診,16~18,連江縣,0,19,09007
2022,43,門診,16~18,金門縣,0,353,09020
2022,43,門診,16~18,宜蘭縣,0,2074,10002
2022,43,門診,16~18,新竹縣,0,1922,10004
2022,43,門診,16~18,苗栗縣,0,1547,10005
2022,43,門診,16~18,彰化縣,0,4689,10007
2022,43,門診,16~18,南投縣,0,1699,10008
2022,43,門診,16~18,雲林縣,0,2555,10009
2022,43,門診,16~18,嘉義縣,0,1143,10010
2022,43,門診,16~18,屏東縣,0,2904,10013
2022,43,門診,16~18,台東縣,0,452,10014
2022,43,門診,16~18,花蓮縣,0,1050,10015
2022,43,門診,16~18,澎湖縣,0,388,10016
2022,43,門診,16~18,基隆市,0,1030,10017
2022,43,門診,16~18,新竹市,0,2010,10018
2022,43,門診,16~18,嘉義市,0,1770,10020
2022,43,門診,16~18,台北市,0,8676,63000
2022,43,門診,16~18,高雄市,1,13384,64000
2022,43,門診,16~18,新北市,0,15019,65000
2022,43,門診,16~18,台中市,1,13903,66000
2022,43,門診,16~18,台南市,0,6926,67000
2022,43,門診,16~18,桃園市,0,7895,68000
2022,43,門診,19~24,連江縣,0,57,09007
2022,43,門診,19~24,金門縣,0,740,09020
2022,43,門診,19~24,宜蘭縣,0,2637,10002
2022,43,門診,19~24,新竹縣,0,3353,10004
2022,43,門診,19~24,苗栗縣,0,2742,10005
2022,43,門診,19~24,彰化縣,0,8004,10007
2022,43,門診,19~24,南投縣,0,2749,10008
2022,43,門診,19~24,雲林縣,0,4949,10009
2022,43,門診,19~24,嘉義縣,0,2524,10010
2022,43,門診,19~24,屏東縣,0,5582,10013
2022,43,門診,19~24,台東縣,0,1016,10014
2022,43,門診,19~24,花蓮縣,0,2600,10015
2022,43,門診,19~24,澎湖縣,0,885,10016
2022,43,門診,19~24,基隆市,0,2137,10017
2022,43,門診,19~24,新竹市,0,4660,10018
2022,43,門診,19~24,嘉義市,0,3376,10020
2022,43,門診,19~24,台北市,0,22755,63000
2022,43,門診,19~24,高雄市,0,28265,64000
2022,43,門診,19~24,新北市,1,30825,65000
2022,43,門診,19~24,台中市,0,34803,66000
2022,43,門診,19~24,台南市,0,15616,67000
2022,43,門診,19~24,桃園市,0,15721,68000
2022,43,門診,25~64,連江縣,0,674,09007
2022,43,門診,25~64,金門縣,0,7901,09020
2022,43,門診,25~64,宜蘭縣,0,40558,10002
2022,43,門診,25~64,新竹縣,0,55262,10004
2022,43,門診,25~64,苗栗縣,0,44326,10005
2022,43,門診,25~64,彰化縣,0,126464,10007
2022,43,門診,25~64,南投縣,1,46051,10008
2022,43,門診,25~64,雲林縣,0,66019,10009
2022,43,門診,25~64,嘉義縣,0,31100,10010
2022,43,門診,25~64,屏東縣,0,76399,10013
2022,43,門診,25~64,台東縣,0,17870,10014
2022,43,門診,25~64,花蓮縣,0,32656,10015
2022,43,門診,25~64,澎湖縣,0,13562,10016
2022,43,門診,25~64,基隆市,0,32079,10017
2022,43,門診,25~64,新竹市,0,63428,10018
2022,43,門診,25~64,嘉義市,0,46792,10020
2022,43,門診,25~64,台北市,0,326889,63000
2022,43,門診,25~64,高雄市,2,352180,64000
2022,43,門診,25~64,新北市,1,415234,65000
2022,43,門診,25~64,台中市,0,368558,66000
2022,43,門診,25~64,台南市,1,205634,67000
2022,43,門診,25~64,桃園市,0,207744,68000
2022,43,門診,3~6,連江縣,0,47,09007
2022,43,門診,3~6,金門縣,0,908,09020
2022,43,門診,3~6,宜蘭縣,0,6012,10002
2022,43,門診,3~6,新竹縣,0,9235,10004
2022,43,門診,3~6,苗栗縣,0,7030,10005
2022,43,門診,3~6,彰化縣,4,16571,10007
2022,43,門診,3~6,南投縣,0,6672,10008
2022,43,門診,3~6,雲林縣,1,8401,10009
2022,43,門診,3~6,嘉義縣,0,3186,10010
2022,43,門診,3~6,屏東縣,1,10358,10013
2022,43,門診,3~6,台東縣,0,2046,10014
2022,43,門診,3~6,花蓮縣,1,4292,10015
2022,43,門診,3~6,澎湖縣,0,863,10016
2022,43,門診,3~6,基隆市,0,4108,10017
2022,43,門診,3~6,新竹市,0,9663,10018
2022,43,門診,3~6,嘉義市,0,5159,10020
2022,43,門診,3~6,台北市,0,27598,63000
2022,43,門診,3~6,高雄市,8,38239,64000
2022,43,門診,3~6,新北市,4,57942,65000
2022,43,門診,3~6,台中市,6,50120,66000
2022,43,門診,3~6,台南市,3,25221,67000
2022,43,門診,3~6,桃園市,1,32036,68000
2022,43,門診,65+,連江縣,0,321,09007
2022,43,門診,65+,金門縣,0,4734,09020
2022,43,門診,65+,宜蘭縣,1,27890,10002
2022,43,門診,65+,新竹縣,0,20107,10004
2022,43,門診,65+,苗栗縣,0,25913,10005
2022,43,門診,65+,彰化縣,0,74582,10007
2022,43,門診,65+,南投縣,0,32278,10008
2022,43,門診,65+,雲林縣,0,44711,10009
2022,43,門診,65+,嘉義縣,0,25239,10010
2022,43,門診,65+,屏東縣,0,54490,10013
2022,43,門診,65+,台東縣,0,12833,10014
2022,43,門診,65+,花蓮縣,0,22506,10015
2022,43,門診,65+,澎湖縣,0,9399,10016
2022,43,門診,65+,基隆市,0,17863,10017
2022,43,門診,65+,新竹市,0,24608,10018
2022,43,門診,65+,嘉義市,0,26967,10020
2022,43,門診,65+,台北市,0,209277,63000
2022,43,門診,65+,高雄市,0,188704,64000
2022,43,門診,65+,新北市,0,191941,65000
2022,43,門診,65+,台中市,1,165541,66000
2022,43,門診,65+,台南市,0,110244,67000
2022,43,門診,65+,桃園市,0,80597,68000
2022,43,門診,7~12,連江縣,0,53,09007
2022,43,門診,7~12,金門縣,0,868,09020
2022,43,門診,7~12,宜蘭縣,0,3985,10002
2022,43,門診,7~12,新竹縣,0,5995,10004
2022,43,門診,7~12,苗栗縣,0,4445,10005
2022,43,門診,7~12,彰化縣,0,11574,10007
2022,43,門診,7~12,南投縣,0,4285,10008
2022,43,門診,7~12,雲林縣,0,6068,10009
2022,43,門診,7~12,嘉義縣,1,2267,10010
2022,43,門診,7~12,屏東縣,1,6632,10013
2022,43,門診,7~12,台東縣,0,1283,10014
2022,43,門診,7~12,花蓮縣,0,2574,10015
2022,43,門診,7~12,澎湖縣,0,766,10016
2022,43,門診,7~12,基隆市,0,2601,10017
2022,43,門診,7~12,新竹市,0,6746,10018
2022,43,門診,7~12,嘉義市,0,3588,10020
2022,43,門診,7~12,台北市,0,22113,63000
2022,43,門診,7~12,高雄市,1,28383,64000
2022,43,門診,7~12,新北市,0,39670,65000
2022,43,門診,7~12,台中市,1,31762,66000
2022,43,門診,7~12,台南市,0,16640,67000
2022,43,門診,7~12,桃園市,0,23173,68000
2022,43,門診,不詳,台北市,0,2,63000
2022,43,門診,不詳,台中市,0,1,66000
2022,44,住院,0~2,金門縣,0,8,09020
2022,44,住院,0~2,宜蘭縣,0,48,10002
2022,44,住院,0~2,新竹縣,0,52,10004
2022,44,住院,0~2,苗栗縣,0,21,10005
2022,44,住院,0~2,彰化縣,0,148,10007
2022,44,住院,0~2,南投縣,0,21,10008
2022,44,住院,0~2,雲林縣,0,23,10009
2022,44,住院,0~2,嘉義縣,0,27,10010
2022,44,住院,0~2,屏東縣,0,51,10013
2022,44,住院,0~2,台東縣,0,8,10014
2022,44,住院,0~2,花蓮縣,0,22,10015
2022,44,住院,0~2,澎湖縣,0,1,10016
2022,44,住院,0~2,基隆市,0,6,10017
2022,44,住院,0~2,新竹市,0,32,10018
2022,44,住院,0~2,嘉義市,0,1,10020
2022,44,住院,0~2,台北市,0,176,63000
2022,44,住院,0~2,高雄市,0,96,64000
2022,44,住院,0~2,新北市,0,146,65000
2022,44,住院,0~2,台中市,0,197,66000
2022,44,住院,0~2,台南市,0,20,67000
2022,44,住院,0~2,桃園市,0,132,68000
2022,44,住院,13~15,金門縣,0,1,09020
2022,44,住院,13~15,宜蘭縣,0,1,10002
2022,44,住院,13~15,新竹縣,0,2,10004
2022,44,住院,13~15,苗栗縣,0,1,10005
2022,44,住院,13~15,彰化縣,0,9,10007
2022,44,住院,13~15,南投縣,0,2,10008
2022,44,住院,13~15,雲林縣,0,2,10009
2022,44,住院,13~15,嘉義縣,0,3,10010
2022,44,住院,13~15,屏東縣,0,2,10013
2022,44,住院,13~15,花蓮縣,0,8,10015
2022,44,住院,13~15,澎湖縣,0,1,10016
2022,44,住院,13~15,基隆市,0,2,10017
2022,44,住院,13~15,新竹市,0,4,10018
2022,44,住院,13~15,嘉義市,0,3,10020
2022,44,住院,13~15,台北市,0,57,63000
2022,44,住院,13~15,高雄市,0,24,64000
2022,44,住院,13~15,新北市,0,14,65000
2022,44,住院,13~15,台中市,0,52,66000
2022,44,住院,13~15,台南市,0,7,67000
2022,44,住院,13~15,桃園市,0,26,68000
2022,44,住院,16~18,金門縣,0,1,09020
2022,44,住院,16~18,宜蘭縣,0,9,10002
2022,44,住院,16~18,新竹縣,0,5,10004
2022,44,住院,16~18,苗栗縣,0,7,10005
2022,44,住院,16~18,彰化縣,0,25,10007
2022,44,住院,16~18,南投縣,0,1,10008
2022,44,住院,16~18,雲林縣,0,6,10009
2022,44,住院,16~18,嘉義縣,0,5,10010
2022,44,住院,16~18,屏東縣,0,5,10013
2022,44,住院,16~18,花蓮縣,0,8,10015
2022,44,住院,16~18,基隆市,0,3,10017
2022,44,住院,16~18,新竹市,0,6,10018
2022,44,住院,16~18,嘉義市,0,4,10020
2022,44,住院,16~18,台北市,0,39,63000
2022,44,住院,16~18,高雄市,0,36,64000
2022,44,住院,16~18,新北市,0,15,65000
2022,44,住院,16~18,台中市,0,53,66000
