確定病名,死亡年份,死亡週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大甲區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大甲區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,清水區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,清水區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,沙鹿區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,沙鹿區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,沙鹿區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,梧棲區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,梧棲區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,梧棲區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,后里區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,后里區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,后里區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,神岡區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,潭子區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,潭子區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大雅區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大雅區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大雅區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,新社區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,新社區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,外埔區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大安區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大安區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,烏日區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,烏日區,F,否,70+,7
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,烏日區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大肚區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,龍井區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,霧峰區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,霧峰區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,霧峰區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,霧峰區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,太平區,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,太平區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,太平區,M,否,60-64,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,太平區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,太平區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,太平區,M,否,70+,9
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大里區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大里區,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大里區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,大里區,M,否,70+,6
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,中區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,中區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,東區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,東區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,東區,F,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,東區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,東區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,南區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,南區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,南區,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,南區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,南區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西屯區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西屯區,M,否,55-59,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西屯區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西屯區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,西屯區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,南屯區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北屯區,F,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北屯區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北屯區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台中市,北屯區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新營區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新營區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新營區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新營區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,鹽水區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,白河區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,白河區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,麻豆區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,佳里區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,佳里區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新化區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新化區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新化區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,善化區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,善化區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,善化區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,學甲區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,柳營區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,後壁區,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,東山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,下營區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,下營區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,大內區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,七股區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新市區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,新市區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,山上區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,山上區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,玉井區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,楠西區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,仁德區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,仁德區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,歸仁區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,歸仁區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,歸仁區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,關廟區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,永康區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,永康區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,永康區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,永康區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,東區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,東區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,東區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,南區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,南區,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,南區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,南區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,中西區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,中西區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,中西區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,北區,M,否,25-29,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,北區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,北區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,北區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,安南區,M,否,30-34,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,安南區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,安南區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,安南區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,台南市,安平區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鳳山區,M,否,55-59,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鳳山區,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鳳山區,F,否,70+,6
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鳳山區,M,否,70+,8
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,岡山區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,岡山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,旗山區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,旗山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,美濃區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,林園區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,大寮區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,大寮區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,大樹區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,仁武區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,大社區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鳥松區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,燕巢區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,阿蓮區,F,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,阿蓮區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,路竹區,M,否,0-4,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,路竹區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,路竹區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,路竹區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,湖內區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,湖內區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,茄萣區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,彌陀區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,梓官區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,梓官區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,六龜區,F,否,30-34,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,內門區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,桃源區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,桃源區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鹽埕區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鹽埕區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鼓山區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鼓山區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,鼓山區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,左營區,M,否,20-24,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,左營區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,左營區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,左營區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,楠梓區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,楠梓區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,楠梓區,F,否,70+,5
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,楠梓區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,三民區,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,三民區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,三民區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,三民區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,三民區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,三民區,M,否,70+,6
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,新興區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,前金區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,苓雅區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,苓雅區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,苓雅區,M,否,70+,5
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,前鎮區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,前鎮區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,小港區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2022,24,高雄市,小港區,M,否,55-59,1
