確定病名,診斷年份,診斷月份,縣市,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼
098,2012,09,彰化縣,M,0,35~39,1,10007
098,2012,09,南投縣,M,0,50~54,1,10008
098,2012,09,雲林縣,M,0,25~29,2,10009
098,2012,09,嘉義縣,M,0,20~24,1,10010
098,2012,09,屏東縣,F,0,15~19,1,10013
098,2012,09,屏東縣,M,0,15~19,1,10013
098,2012,09,台東縣,M,0,15~19,1,10014
098,2012,09,花蓮縣,M,0,20~24,1,10015
098,2012,09,花蓮縣,M,0,30~34,1,10015
098,2012,09,基隆市,M,0,20~24,2,10017
098,2012,09,基隆市,M,0,25~29,2,10017
098,2012,09,基隆市,M,0,35~39,1,10017
098,2012,09,新竹市,M,0,30~34,1,10018
098,2012,09,新竹市,M,0,40~44,1,10018
098,2012,09,嘉義市,M,0,20~24,1,10020
098,2012,09,嘉義市,M,0,45~49,1,10020
098,2012,09,嘉義市,M,0,50~54,1,10020
098,2012,09,嘉義市,M,0,60~64,1,10020
098,2012,09,台北市,F,0,15~19,1,63000
098,2012,09,台北市,F,0,40~44,1,63000
098,2012,09,台北市,M,0,15~19,1,63000
098,2012,09,台北市,M,0,20~24,4,63000
098,2012,09,台北市,M,0,25~29,10,63000
098,2012,09,台北市,M,0,30~34,12,63000
098,2012,09,台北市,M,0,35~39,5,63000
098,2012,09,台北市,M,0,40~44,1,63000
098,2012,09,台北市,M,0,45~49,1,63000
098,2012,09,台北市,M,0,55~59,1,63000
098,2012,09,高雄市,M,0,15~19,1,64000
098,2012,09,高雄市,M,0,20~24,2,64000
098,2012,09,高雄市,M,0,30~34,1,64000
098,2012,09,高雄市,M,0,35~39,1,64000
098,2012,09,高雄市,M,0,40~44,1,64000
098,2012,09,新北市,F,0,10~14,1,65000
098,2012,09,新北市,F,0,15~19,1,65000
098,2012,09,新北市,F,0,20~24,1,65000
098,2012,09,新北市,F,0,30~34,1,65000
098,2012,09,新北市,F,0,45~49,1,65000
098,2012,09,新北市,M,0,15~19,3,65000
098,2012,09,新北市,M,0,20~24,8,65000
098,2012,09,新北市,M,0,25~29,5,65000
098,2012,09,新北市,M,0,30~34,11,65000
098,2012,09,新北市,M,0,35~39,7,65000
098,2012,09,新北市,M,0,40~44,6,65000
098,2012,09,新北市,M,0,45~49,1,65000
098,2012,09,新北市,M,0,55~59,1,65000
098,2012,09,台中市,F,0,40~44,1,66000
098,2012,09,台中市,M,0,20~24,1,66000
098,2012,09,台中市,M,0,25~29,3,66000
098,2012,09,台中市,M,0,30~34,2,66000
098,2012,09,台中市,M,0,35~39,2,66000
098,2012,09,台中市,M,0,45~49,1,66000
098,2012,09,台南市,F,0,15~19,1,67000
098,2012,09,台南市,M,0,15~19,1,67000
098,2012,09,台南市,M,0,25~29,3,67000
098,2012,09,台南市,M,0,30~34,1,67000
098,2012,09,台南市,M,0,35~39,1,67000
098,2012,09,桃園市,M,0,20~24,7,68000
098,2012,09,桃園市,M,0,25~29,2,68000
098,2012,09,桃園市,M,0,30~34,6,68000
098,2012,09,桃園市,M,0,40~44,1,68000
098,2012,09,桃園市,M,0,50~54,1,68000
098,2012,09,桃園市,M,0,55~59,1,68000
098,2012,10,金門縣,M,0,35~39,1,09020
098,2012,10,金門縣,M,0,40~44,1,09020
098,2012,10,宜蘭縣,M,0,30~34,1,10002
098,2012,10,宜蘭縣,M,0,45~49,1,10002
098,2012,10,新竹縣,F,0,20~24,1,10004
098,2012,10,新竹縣,M,0,25~29,1,10004
098,2012,10,新竹縣,M,0,30~34,3,10004
098,2012,10,新竹縣,M,0,35~39,2,10004
098,2012,10,新竹縣,M,0,45~49,1,10004
098,2012,10,苗栗縣,F,0,45~49,1,10005
098,2012,10,苗栗縣,M,0,15~19,1,10005
098,2012,10,苗栗縣,M,0,20~24,1,10005
098,2012,10,苗栗縣,M,0,25~29,1,10005
098,2012,10,彰化縣,F,0,25~29,1,10007
098,2012,10,彰化縣,M,0,20~24,2,10007
098,2012,10,彰化縣,M,0,30~34,1,10007
098,2012,10,彰化縣,M,0,40~44,1,10007
098,2012,10,南投縣,M,0,20~24,1,10008
098,2012,10,南投縣,M,0,40~44,1,10008
098,2012,10,雲林縣,F,0,15~19,1,10009
098,2012,10,雲林縣,M,0,20~24,1,10009
098,2012,10,雲林縣,M,0,25~29,1,10009
098,2012,10,雲林縣,M,0,30~34,1,10009
098,2012,10,雲林縣,M,0,45~49,1,10009
098,2012,10,嘉義縣,M,0,25~29,1,10010
098,2012,10,台東縣,M,0,20~24,1,10014
098,2012,10,台東縣,M,0,35~39,1,10014
098,2012,10,花蓮縣,M,0,15~19,1,10015
098,2012,10,花蓮縣,M,0,20~24,5,10015
098,2012,10,花蓮縣,M,0,25~29,1,10015
098,2012,10,花蓮縣,M,0,30~34,1,10015
098,2012,10,基隆市,F,0,25~29,1,10017
098,2012,10,基隆市,M,0,25~29,1,10017
098,2012,10,基隆市,M,0,35~39,1,10017
098,2012,10,基隆市,M,0,40~44,1,10017
098,2012,10,新竹市,M,0,25~29,1,10018
098,2012,10,嘉義市,M,0,20~24,3,10020
098,2012,10,台北市,F,0,20~24,1,63000
098,2012,10,台北市,F,0,60~64,1,63000
098,2012,10,台北市,M,0,15~19,4,63000
098,2012,10,台北市,M,0,20~24,7,63000
098,2012,10,台北市,M,0,25~29,6,63000
098,2012,10,台北市,M,0,30~34,4,63000
098,2012,10,台北市,M,0,35~39,4,63000
098,2012,10,台北市,M,0,40~44,3,63000
098,2012,10,台北市,M,0,45~49,1,63000
098,2012,10,台北市,M,0,50~54,1,63000
098,2012,10,台北市,M,0,70+,1,63000
098,2012,10,高雄市,M,0,15~19,1,64000
098,2012,10,高雄市,M,0,20~24,4,64000
098,2012,10,高雄市,M,0,25~29,3,64000
098,2012,10,高雄市,M,0,30~34,3,64000
098,2012,10,高雄市,M,0,35~39,2,64000
098,2012,10,高雄市,M,0,40~44,1,64000
098,2012,10,新北市,F,0,15~19,1,65000
098,2012,10,新北市,F,0,50~54,1,65000
098,2012,10,新北市,M,0,20~24,10,65000
098,2012,10,新北市,M,0,25~29,10,65000
098,2012,10,新北市,M,0,30~34,13,65000
098,2012,10,新北市,M,0,35~39,8,65000
098,2012,10,新北市,M,0,40~44,2,65000
098,2012,10,新北市,M,0,45~49,1,65000
098,2012,10,台中市,F,0,50~54,1,66000
098,2012,10,台中市,F,0,60~64,1,66000
098,2012,10,台中市,M,0,20~24,2,66000
098,2012,10,台中市,M,0,25~29,2,66000
098,2012,10,台中市,M,0,30~34,1,66000
098,2012,10,台中市,M,0,35~39,2,66000
098,2012,10,台南市,M,0,20~24,1,67000
098,2012,10,台南市,M,0,25~29,4,67000
098,2012,10,台南市,M,0,30~34,2,67000
098,2012,10,台南市,M,0,35~39,2,67000
098,2012,10,台南市,M,0,45~49,1,67000
098,2012,10,台南市,M,0,65~69,1,67000
098,2012,10,桃園市,F,0,20~24,1,68000
098,2012,10,桃園市,M,0,20~24,5,68000
098,2012,10,桃園市,M,0,25~29,3,68000
098,2012,10,桃園市,M,0,30~34,4,68000
098,2012,10,桃園市,M,0,35~39,1,68000
098,2012,10,桃園市,M,0,40~44,1,68000
098,2012,10,桃園市,M,0,50~54,2,68000
098,2012,11,連江縣,M,0,25~29,1,09007
098,2012,11,金門縣,M,0,20~24,1,09020
098,2012,11,金門縣,M,0,25~29,1,09020
098,2012,11,宜蘭縣,M,0,20~24,1,10002
098,2012,11,新竹縣,M,0,25~29,1,10004
098,2012,11,新竹縣,M,0,35~39,2,10004
098,2012,11,新竹縣,M,0,40~44,1,10004
098,2012,11,苗栗縣,M,0,20~24,2,10005
098,2012,11,苗栗縣,M,0,25~29,2,10005
098,2012,11,苗栗縣,M,0,30~34,1,10005
098,2012,11,南投縣,M,0,50~54,1,10008
098,2012,11,雲林縣,M,0,20~24,1,10009
098,2012,11,雲林縣,M,0,25~29,2,10009
098,2012,11,雲林縣,M,0,30~34,1,10009
098,2012,11,雲林縣,M,0,45~49,1,10009
098,2012,11,嘉義縣,F,0,50~54,1,10010
098,2012,11,嘉義縣,M,0,25~29,1,10010
098,2012,11,屏東縣,M,0,25~29,1,10013
098,2012,11,台東縣,M,0,20~24,1,10014
098,2012,11,花蓮縣,F,0,15~19,1,10015
098,2012,11,花蓮縣,F,0,50~54,1,10015
098,2012,11,花蓮縣,M,0,15~19,3,10015
098,2012,11,花蓮縣,M,0,25~29,1,10015
098,2012,11,花蓮縣,M,0,45~49,1,10015
098,2012,11,基隆市,F,0,50~54,1,10017
098,2012,11,基隆市,M,0,15~19,1,10017
098,2012,11,基隆市,M,0,25~29,1,10017
098,2012,11,新竹市,M,0,20~24,1,10018
098,2012,11,嘉義市,M,0,25~29,1,10020
098,2012,11,嘉義市,M,0,30~34,1,10020
098,2012,11,台北市,F,0,25~29,1,63000
098,2012,11,台北市,F,0,55~59,1,63000
098,2012,11,台北市,M,0,15~19,2,63000
098,2012,11,台北市,M,0,20~24,5,63000
098,2012,11,台北市,M,0,25~29,13,63000
098,2012,11,台北市,M,0,30~34,7,63000
098,2012,11,台北市,M,0,35~39,5,63000
098,2012,11,台北市,M,0,40~44,5,63000
098,2012,11,台北市,M,0,45~49,1,63000
098,2012,11,台北市,M,0,60~64,3,63000
098,2012,11,高雄市,M,0,20~24,2,64000
098,2012,11,高雄市,M,0,25~29,3,64000
098,2012,11,高雄市,M,0,30~34,1,64000
098,2012,11,高雄市,M,0,45~49,1,64000
098,2012,11,高雄市,M,0,50~54,1,64000
098,2012,11,新北市,M,0,15~19,2,65000
098,2012,11,新北市,M,0,20~24,11,65000
098,2012,11,新北市,M,0,25~29,10,65000
098,2012,11,新北市,M,0,30~34,9,65000
098,2012,11,新北市,M,0,35~39,3,65000
098,2012,11,新北市,M,0,40~44,1,65000
098,2012,11,新北市,M,0,50~54,1,65000
098,2012,11,新北市,M,0,70+,1,65000
098,2012,11,台中市,M,0,20~24,1,66000
098,2012,11,台中市,M,0,25~29,2,66000
098,2012,11,台中市,M,0,30~34,3,66000
098,2012,11,台中市,M,0,35~39,3,66000
098,2012,11,台南市,F,0,15~19,1,67000
098,2012,11,台南市,M,0,20~24,1,67000
098,2012,11,台南市,M,0,30~34,3,67000
098,2012,11,台南市,M,0,35~39,1,67000
098,2012,11,台南市,M,0,40~44,1,67000
098,2012,11,台南市,M,0,60~64,1,67000
098,2012,11,桃園市,F,0,20~24,1,68000
098,2012,11,桃園市,M,0,20~24,4,68000
098,2012,11,桃園市,M,0,25~29,2,68000
098,2012,11,桃園市,M,0,30~34,6,68000
098,2012,11,桃園市,M,0,35~39,1,68000
098,2012,11,桃園市,M,0,40~44,1,68000
098,2012,12,宜蘭縣,M,0,20~24,1,10002
098,2012,12,宜蘭縣,M,0,30~34,1,10002
098,2012,12,宜蘭縣,M,0,55~59,1,10002
098,2012,12,新竹縣,M,0,20~24,2,10004
098,2012,12,新竹縣,M,0,25~29,2,10004
098,2012,12,新竹縣,M,0,35~39,2,10004
098,2012,12,苗栗縣,F,0,15~19,1,10005
098,2012,12,苗栗縣,M,0,15~19,2,10005
098,2012,12,苗栗縣,M,0,25~29,1,10005
098,2012,12,苗栗縣,M,0,30~34,1,10005
098,2012,12,彰化縣,M,0,15~19,1,10007
098,2012,12,彰化縣,M,0,20~24,1,10007
098,2012,12,南投縣,M,0,20~24,1,10008
098,2012,12,南投縣,M,0,25~29,1,10008
098,2012,12,南投縣,M,0,30~34,1,10008
098,2012,12,雲林縣,M,0,25~29,1,10009
098,2012,12,屏東縣,M,0,30~34,1,10013
098,2012,12,台東縣,M,0,20~24,1,10014
098,2012,12,台東縣,M,0,25~29,1,10014
098,2012,12,花蓮縣,F,0,20~24,1,10015
098,2012,12,花蓮縣,M,0,20~24,6,10015
098,2012,12,花蓮縣,M,0,25~29,1,10015
098,2012,12,花蓮縣,M,0,35~39,1,10015
098,2012,12,基隆市,M,0,20~24,3,10017
098,2012,12,基隆市,M,0,25~29,1,10017
098,2012,12,基隆市,M,0,30~34,1,10017
098,2012,12,新竹市,F,0,45~49,1,10018
098,2012,12,新竹市,M,0,20~24,1,10018
098,2012,12,新竹市,M,0,40~44,1,10018
098,2012,12,嘉義市,M,0,35~39,1,10020
098,2012,12,台北市,F,0,15~19,1,63000
098,2012,12,台北市,M,0,15~19,1,63000
098,2012,12,台北市,M,0,20~24,7,63000
098,2012,12,台北市,M,0,25~29,7,63000
098,2012,12,台北市,M,0,30~34,3,63000
098,2012,12,台北市,M,0,35~39,1,63000
098,2012,12,台北市,M,0,40~44,7,63000
098,2012,12,台北市,M,0,55~59,2,63000
098,2012,12,台北市,M,0,60~64,2,63000
098,2012,12,台北市,M,0,65~69,1,63000
098,2012,12,台北市,M,0,70+,1,63000
098,2012,12,高雄市,M,0,15~19,1,64000
098,2012,12,高雄市,M,0,20~24,3,64000
098,2012,12,高雄市,M,0,25~29,5,64000
098,2012,12,高雄市,M,0,30~34,1,64000
098,2012,12,高雄市,M,0,55~59,1,64000
098,2012,12,新北市,F,0,10~14,1,65000
098,2012,12,新北市,F,0,30~34,1,65000
098,2012,12,新北市,M,0,0,1,65000
098,2012,12,新北市,M,0,10~14,1,65000
098,2012,12,新北市,M,0,15~19,4,65000
098,2012,12,新北市,M,0,20~24,5,65000
098,2012,12,新北市,M,0,25~29,11,65000
098,2012,12,新北市,M,0,30~34,9,65000
098,2012,12,新北市,M,0,35~39,9,65000
098,2012,12,新北市,M,0,40~44,5,65000
098,2012,12,新北市,M,0,45~49,1,65000
098,2012,12,新北市,M,0,50~54,3,65000
098,2012,12,台中市,F,0,35~39,1,66000
098,2012,12,台中市,M,0,15~19,1,66000
098,2012,12,台中市,M,0,20~24,1,66000
098,2012,12,台中市,M,0,25~29,4,66000
098,2012,12,台中市,M,0,30~34,1,66000
098,2012,12,台南市,M,0,20~24,4,67000
098,2012,12,台南市,M,0,25~29,1,67000
098,2012,12,台南市,M,0,30~34,4,67000
098,2012,12,台南市,M,0,45~49,1,67000
098,2012,12,台南市,M,0,50~54,1,67000
098,2012,12,桃園市,M,0,20~24,4,68000
098,2012,12,桃園市,M,0,25~29,4,68000
098,2012,12,桃園市,M,0,30~34,3,68000
098,2012,12,桃園市,M,0,35~39,4,68000
098,2013,01,宜蘭縣,M,0,20~24,1,10002
098,2013,01,宜蘭縣,M,0,25~29,1,10002
098,2013,01,新竹縣,F,0,40~44,1,10004
098,2013,01,新竹縣,M,0,35~39,1,10004
098,2013,01,苗栗縣,M,0,15~19,1,10005
098,2013,01,苗栗縣,M,0,20~24,1,10005
098,2013,01,苗栗縣,M,0,25~29,1,10005
098,2013,01,苗栗縣,M,0,30~34,1,10005
098,2013,01,苗栗縣,M,0,55~59,1,10005
098,2013,01,苗栗縣,M,1,20~24,1,10005
098,2013,01,彰化縣,M,0,20~24,1,10007
098,2013,01,彰化縣,M,0,25~29,1,10007
098,2013,01,嘉義縣,M,0,20~24,2,10010
098,2013,01,嘉義縣,M,0,25~29,1,10010
098,2013,01,屏東縣,M,0,15~19,1,10013
098,2013,01,花蓮縣,M,0,25~29,1,10015
098,2013,01,基隆市,M,0,20~24,2,10017
098,2013,01,基隆市,M,0,25~29,1,10017
098,2013,01,新竹市,M,0,20~24,1,10018
098,2013,01,新竹市,M,0,35~39,1,10018
098,2013,01,新竹市,M,0,45~49,1,10018
098,2013,01,嘉義市,F,0,25~29,1,10020
098,2013,01,嘉義市,M,0,30~34,1,10020
098,2013,01,台北市,F,0,25~29,1,63000
098,2013,01,台北市,M,0,20~24,9,63000
098,2013,01,台北市,M,0,25~29,8,63000
098,2013,01,台北市,M,0,30~34,6,63000
098,2013,01,台北市,M,0,35~39,6,63000
098,2013,01,台北市,M,0,40~44,2,63000
098,2013,01,台北市,M,0,45~49,2,63000
098,2013,01,高雄市,F,0,10~14,1,64000
098,2013,01,高雄市,F,0,25~29,1,64000
098,2013,01,高雄市,M,0,20~24,6,64000
098,2013,01,高雄市,M,0,25~29,6,64000
098,2013,01,高雄市,M,0,30~34,3,64000
098,2013,01,高雄市,M,0,40~44,1,64000
098,2013,01,新北市,F,0,15~19,1,65000
098,2013,01,新北市,F,0,20~24,1,65000
098,2013,01,新北市,F,0,50~54,1,65000
098,2013,01,新北市,M,0,15~19,7,65000
098,2013,01,新北市,M,0,20~24,11,65000
098,2013,01,新北市,M,0,25~29,13,65000
098,2013,01,新北市,M,0,30~34,7,65000
098,2013,01,新北市,M,0,35~39,8,65000
098,2013,01,新北市,M,0,40~44,3,65000
098,2013,01,新北市,M,0,45~49,1,65000
098,2013,01,新北市,M,0,55~59,1,65000
098,2013,01,新北市,M,0,70+,1,65000
098,2013,01,台中市,M,0,15~19,2,66000
098,2013,01,台中市,M,0,20~24,1,66000
098,2013,01,台中市,M,0,25~29,6,66000
098,2013,01,台中市,M,0,35~39,1,66000
098,2013,01,台中市,M,0,45~49,1,66000
098,2013,01,台中市,M,0,70+,1,66000
098,2013,01,台南市,M,0,15~19,1,67000
098,2013,01,台南市,M,0,25~29,5,67000
098,2013,01,台南市,M,0,35~39,1,67000
098,2013,01,桃園市,M,0,15~19,2,68000
098,2013,01,桃園市,M,0,20~24,5,68000
098,2013,01,桃園市,M,0,25~29,3,68000
098,2013,01,桃園市,M,0,45~49,1,68000
098,2013,02,新竹縣,M,0,25~29,1,10004
098,2013,02,新竹縣,M,0,30~34,1,10004
098,2013,02,新竹縣,M,0,35~39,1,10004
098,2013,02,苗栗縣,F,0,15~19,1,10005
098,2013,02,苗栗縣,M,0,25~29,1,10005
098,2013,02,彰化縣,M,0,25~29,1,10007
098,2013,02,彰化縣,M,0,30~34,2,10007
098,2013,02,屏東縣,M,0,35~39,1,10013
098,2013,02,花蓮縣,F,0,15~19,1,10015
098,2013,02,花蓮縣,M,0,15~19,1,10015
098,2013,02,花蓮縣,M,0,20~24,4,10015
098,2013,02,花蓮縣,M,0,30~34,2,10015
098,2013,02,基隆市,M,0,20~24,1,10017
098,2013,02,基隆市,M,0,25~29,1,10017
098,2013,02,基隆市,M,0,30~34,3,10017
098,2013,02,基隆市,M,0,35~39,2,10017
098,2013,02,基隆市,M,0,40~44,1,10017
098,2013,02,新竹市,M,0,15~19,1,10018
098,2013,02,新竹市,M,0,25~29,1,10018
098,2013,02,新竹市,M,0,30~34,1,10018
098,2013,02,嘉義市,M,0,15~19,1,10020
098,2013,02,嘉義市,M,0,30~34,2,10020
098,2013,02,嘉義市,M,0,40~44,1,10020
098,2013,02,台北市,F,0,15~19,1,63000
098,2013,02,台北市,M,0,15~19,6,63000
098,2013,02,台北市,M,0,20~24,5,63000
098,2013,02,台北市,M,0,25~29,11,63000
098,2013,02,台北市,M,0,30~34,5,63000
098,2013,02,台北市,M,0,35~39,6,63000
098,2013,02,台北市,M,0,40~44,1,63000
098,2013,02,台北市,M,0,50~54,1,63000
098,2013,02,台北市,M,0,55~59,1,63000
098,2013,02,台北市,M,0,60~64,1,63000
098,2013,02,台北市,M,0,70+,1,63000
098,2013,02,高雄市,M,0,15~19,2,64000
098,2013,02,高雄市,M,0,20~24,2,64000
098,2013,02,高雄市,M,0,25~29,2,64000
098,2013,02,高雄市,M,0,35~39,2,64000
098,2013,02,新北市,F,0,15~19,1,65000
098,2013,02,新北市,M,0,15~19,3,65000
098,2013,02,新北市,M,0,20~24,7,65000
098,2013,02,新北市,M,0,25~29,7,65000
098,2013,02,新北市,M,0,30~34,5,65000
098,2013,02,新北市,M,0,35~39,4,65000
098,2013,02,新北市,M,0,40~44,7,65000
098,2013,02,新北市,M,0,45~49,1,65000
098,2013,02,新北市,M,0,60~64,1,65000
098,2013,02,台中市,F,0,20~24,1,66000
098,2013,02,台中市,M,0,15~19,1,66000
098,2013,02,台中市,M,0,25~29,1,66000
098,2013,02,台中市,M,0,30~34,1,66000
098,2013,02,台中市,M,0,35~39,1,66000
098,2013,02,台中市,M,0,40~44,2,66000
098,2013,02,台中市,M,0,50~54,1,66000
098,2013,02,台南市,F,0,40~44,1,67000
098,2013,02,台南市,M,0,15~19,1,67000
098,2013,02,台南市,M,0,20~24,1,67000
098,2013,02,台南市,M,0,25~29,1,67000
098,2013,02,桃園市,M,0,20~24,2,68000
098,2013,02,桃園市,M,0,25~29,1,68000
098,2013,02,桃園市,M,0,30~34,1,68000
098,2013,02,桃園市,M,0,35~39,2,68000
098,2013,02,桃園市,M,0,45~49,1,68000
098,2013,02,桃園市,M,0,55~59,1,68000
098,2013,02,桃園市,M,0,70+,1,68000
098,2013,03,宜蘭縣,M,0,15~19,1,10002
098,2013,03,宜蘭縣,M,0,20~24,1,10002
098,2013,03,新竹縣,M,0,20~24,2,10004
098,2013,03,新竹縣,M,0,30~34,1,10004
098,2013,03,新竹縣,M,0,35~39,1,10004
098,2013,03,新竹縣,M,0,60~64,1,10004
098,2013,03,苗栗縣,M,0,20~24,1,10005
098,2013,03,苗栗縣,M,0,25~29,2,10005
098,2013,03,彰化縣,M,0,20~24,1,10007
098,2013,03,南投縣,M,0,25~29,1,10008
098,2013,03,南投縣,M,0,30~34,1,10008
098,2013,03,雲林縣,M,0,20~24,2,10009
098,2013,03,雲林縣,M,0,35~39,1,10009
098,2013,03,嘉義縣,F,0,20~24,1,10010
098,2013,03,嘉義縣,M,0,15~19,1,10010
098,2013,03,嘉義縣,M,0,20~24,1,10010
098,2013,03,屏東縣,M,0,15~19,2,10013
098,2013,03,台東縣,M,0,20~24,2,10014
098,2013,03,花蓮縣,M,0,20~24,4,10015
098,2013,03,花蓮縣,M,0,25~29,1,10015
098,2013,03,花蓮縣,M,0,35~39,1,10015
098,2013,03,基隆市,F,0,30~34,1,10017
098,2013,03,基隆市,M,0,30~34,1,10017
098,2013,03,基隆市,M,0,40~44,1,10017
098,2013,03,新竹市,M,0,30~34,1,10018
098,2013,03,台北市,F,0,20~24,2,63000
098,2013,03,台北市,M,0,15~19,1,63000
098,2013,03,台北市,M,0,20~24,12,63000
098,2013,03,台北市,M,0,25~29,6,63000
098,2013,03,台北市,M,0,30~34,6,63000
098,2013,03,台北市,M,0,35~39,5,63000
098,2013,03,台北市,M,0,40~44,1,63000
098,2013,03,台北市,M,0,45~49,3,63000
098,2013,03,台北市,M,0,50~54,2,63000
098,2013,03,台北市,M,0,55~59,1,63000
098,2013,03,台北市,M,0,60~64,1,63000
098,2013,03,高雄市,F,0,20~24,1,64000
098,2013,03,高雄市,F,0,45~49,1,64000
098,2013,03,高雄市,M,0,20~24,1,64000
098,2013,03,高雄市,M,0,25~29,2,64000
098,2013,03,高雄市,M,0,30~34,3,64000
098,2013,03,高雄市,M,0,35~39,1,64000
098,2013,03,高雄市,M,0,50~54,1,64000
098,2013,03,新北市,F,0,15~19,1,65000
098,2013,03,新北市,F,0,20~24,2,65000
098,2013,03,新北市,F,0,35~39,1,65000
098,2013,03,新北市,F,0,40~44,1,65000
098,2013,03,新北市,M,0,15~19,6,65000
098,2013,03,新北市,M,0,20~24,10,65000
098,2013,03,新北市,M,0,25~29,11,65000
098,2013,03,新北市,M,0,30~34,9,65000
098,2013,03,新北市,M,0,35~39,7,65000
098,2013,03,新北市,M,0,40~44,3,65000
098,2013,03,新北市,M,0,45~49,3,65000
098,2013,03,新北市,M,0,50~54,1,65000
098,2013,03,新北市,M,0,55~59,1,65000
098,2013,03,新北市,M,0,60~64,2,65000
098,2013,03,台中市,M,0,20~24,1,66000
098,2013,03,台中市,M,0,25~29,2,66000
098,2013,03,台中市,M,0,30~34,3,66000
098,2013,03,台中市,M,0,45~49,1,66000
098,2013,03,台南市,M,0,15~19,3,67000
098,2013,03,台南市,M,0,20~24,5,67000
098,2013,03,台南市,M,0,25~29,3,67000
098,2013,03,台南市,M,0,30~34,1,67000
098,2013,03,桃園市,M,0,15~19,1,68000
098,2013,03,桃園市,M,0,20~24,3,68000
098,2013,03,桃園市,M,0,25~29,2,68000
098,2013,03,桃園市,M,0,30~34,3,68000
098,2013,04,宜蘭縣,M,0,25~29,2,10002
098,2013,04,新竹縣,M,0,25~29,1,10004
098,2013,04,苗栗縣,M,0,20~24,1,10005
098,2013,04,苗栗縣,M,0,30~34,1,10005
098,2013,04,苗栗縣,M,0,35~39,1,10005
098,2013,04,彰化縣,F,0,30~34,2,10007
098,2013,04,雲林縣,M,0,25~29,1,10009
098,2013,04,嘉義縣,M,0,30~34,1,10010
098,2013,04,台東縣,M,0,20~24,1,10014
098,2013,04,花蓮縣,M,0,20~24,2,10015
098,2013,04,花蓮縣,M,0,25~29,2,10015
098,2013,04,花蓮縣,M,0,30~34,1,10015
098,2013,04,花蓮縣,M,0,40~44,1,10015
098,2013,04,花蓮縣,M,0,45~49,1,10015
098,2013,04,基隆市,M,0,20~24,1,10017
098,2013,04,基隆市,M,0,25~29,1,10017
098,2013,04,基隆市,M,0,35~39,1,10017
098,2013,04,新竹市,M,0,30~34,1,10018
098,2013,04,新竹市,M,0,35~39,2,10018
098,2013,04,新竹市,M,0,45~49,1,10018
098,2013,04,嘉義市,M,0,15~19,1,10020
098,2013,04,嘉義市,M,0,45~49,1,10020
098,2013,04,台北市,F,0,20~24,1,63000
098,2013,04,台北市,M,0,15~19,2,63000
098,2013,04,台北市,M,0,20~24,5,63000
098,2013,04,台北市,M,0,25~29,7,63000
098,2013,04,台北市,M,0,30~34,9,63000
098,2013,04,台北市,M,0,35~39,5,63000
098,2013,04,台北市,M,0,40~44,2,63000
098,2013,04,台北市,M,0,55~59,1,63000
098,2013,04,高雄市,M,0,15~19,1,64000
098,2013,04,高雄市,M,0,20~24,1,64000
098,2013,04,高雄市,M,0,25~29,2,64000
098,2013,04,高雄市,M,0,35~39,1,64000
098,2013,04,高雄市,M,0,40~44,1,64000
098,2013,04,高雄市,M,0,45~49,2,64000
098,2013,04,新北市,F,0,15~19,1,65000
098,2013,04,新北市,F,0,20~24,4,65000
098,2013,04,新北市,M,0,15~19,9,65000
098,2013,04,新北市,M,0,20~24,15,65000
098,2013,04,新北市,M,0,25~29,14,65000
098,2013,04,新北市,M,0,30~34,9,65000
098,2013,04,新北市,M,0,35~39,3,65000
098,2013,04,新北市,M,0,40~44,3,65000
098,2013,04,新北市,M,0,45~49,2,65000
098,2013,04,新北市,M,0,50~54,1,65000
098,2013,04,新北市,M,0,55~59,1,65000
098,2013,04,台中市,M,0,20~24,3,66000
098,2013,04,台中市,M,0,25~29,1,66000
098,2013,04,台中市,M,0,30~34,1,66000
098,2013,04,台中市,M,0,40~44,1,66000
098,2013,04,台南市,M,0,20~24,3,67000
098,2013,04,台南市,M,0,25~29,2,67000
098,2013,04,台南市,M,0,30~34,2,67000
098,2013,04,台南市,M,0,35~39,3,67000
098,2013,04,桃園市,F,0,15~19,2,68000
098,2013,04,桃園市,M,0,15~19,1,68000
098,2013,04,桃園市,M,0,20~24,2,68000
098,2013,04,桃園市,M,0,25~29,7,68000
098,2013,04,桃園市,M,0,30~34,3,68000
098,2013,04,桃園市,M,0,35~39,3,68000
098,2013,04,桃園市,M,0,55~59,2,68000
098,2013,05,宜蘭縣,F,0,25~29,1,10002
098,2013,05,宜蘭縣,M,0,30~34,1,10002
098,2013,05,新竹縣,F,0,45~49,1,10004
098,2013,05,新竹縣,M,0,20~24,1,10004
098,2013,05,新竹縣,M,0,25~29,1,10004
098,2013,05,新竹縣,M,0,30~34,1,10004
098,2013,05,新竹縣,M,0,45~49,1,10004
098,2013,05,新竹縣,M,0,50~54,1,10004
098,2013,05,苗栗縣,M,0,20~24,2,10005
098,2013,05,苗栗縣,M,0,30~34,1,10005
098,2013,05,彰化縣,F,0,25~29,1,10007
098,2013,05,彰化縣,F,0,35~39,1,10007
098,2013,05,彰化縣,M,0,15~19,1,10007
098,2013,05,彰化縣,M,0,20~24,1,10007
098,2013,05,南投縣,M,0,30~34,1,10008
098,2013,05,雲林縣,F,0,15~19,1,10009
