確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數,縣市別代碼,鄉鎮別代碼
19CoV,2022,23,基隆市,七堵區,M,0,50~54,1,10017,10017020
19CoV,2022,23,基隆市,七堵區,M,0,70+,1,10017,10017020
19CoV,2022,23,基隆市,中正區,F,0,55~59,1,10017,10017010
19CoV,2022,23,基隆市,中正區,M,0,70+,1,10017,10017010
19CoV,2022,23,基隆市,仁愛區,F,0,70+,3,10017,10017040
19CoV,2022,23,基隆市,仁愛區,M,0,70+,1,10017,10017040
19CoV,2022,23,基隆市,安樂區,M,0,70+,2,10017,10017060
19CoV,2022,23,基隆市,暖暖區,M,0,65~69,1,10017,10017030
19CoV,2022,23,基隆市,暖暖區,M,0,70+,1,10017,10017030
19CoV,2022,23,新竹市,北區,F,0,70+,2,10018,10018020
19CoV,2022,23,新竹市,北區,M,0,70+,2,10018,10018020
19CoV,2022,23,新竹市,東區,F,0,70+,3,10018,10018010
19CoV,2022,23,新竹市,東區,M,0,70+,3,10018,10018010
19CoV,2022,23,新竹市,香山區,M,0,35~39,1,10018,10018030
19CoV,2022,23,新竹市,香山區,F,0,45~49,1,10018,10018030
19CoV,2022,23,嘉義市,東區,F,0,35~39,1,10020,10020010
19CoV,2022,23,嘉義市,東區,M,0,45~49,1,10020,10020010
19CoV,2022,23,嘉義市,東區,M,0,65~69,1,10020,10020010
19CoV,2022,23,嘉義市,東區,F,0,70+,4,10020,10020010
19CoV,2022,23,嘉義市,東區,M,0,70+,5,10020,10020010
19CoV,2022,23,嘉義市,西區,M,0,60~64,1,10020,10020020
19CoV,2022,23,嘉義市,西區,F,0,70+,5,10020,10020020
19CoV,2022,23,嘉義市,西區,M,0,70+,4,10020,10020020
19CoV,2022,23,台北市,中山區,M,0,70+,1,63000,63000040
19CoV,2022,23,台北市,中正區,F,0,70+,2,63000,63000050
19CoV,2022,23,台北市,中正區,M,0,70+,1,63000,63000050
19CoV,2022,23,台北市,信義區,M,0,15~19,1,63000,63000020
19CoV,2022,23,台北市,信義區,M,0,65~69,1,63000,63000020
19CoV,2022,23,台北市,信義區,F,0,70+,2,63000,63000020
19CoV,2022,23,台北市,信義區,M,0,70+,3,63000,63000020
19CoV,2022,23,台北市,內湖區,M,0,55~59,1,63000,63000100
19CoV,2022,23,台北市,內湖區,F,0,70+,4,63000,63000100
19CoV,2022,23,台北市,內湖區,M,0,70+,1,63000,63000100
19CoV,2022,23,台北市,北投區,M,0,55~59,2,63000,63000120
19CoV,2022,23,台北市,北投區,F,0,65~69,1,63000,63000120
19CoV,2022,23,台北市,北投區,F,0,70+,2,63000,63000120
19CoV,2022,23,台北市,北投區,M,0,70+,3,63000,63000120
19CoV,2022,23,台北市,南港區,F,0,70+,1,63000,63000090
19CoV,2022,23,台北市,南港區,M,0,70+,1,63000,63000090
19CoV,2022,23,台北市,士林區,M,0,55~59,1,63000,63000110
19CoV,2022,23,台北市,士林區,F,0,70+,3,63000,63000110
19CoV,2022,23,台北市,士林區,M,0,70+,1,63000,63000110
19CoV,2022,23,台北市,大同區,M,0,65~69,1,63000,63000060
19CoV,2022,23,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2022,23,台北市,大同區,M,0,70+,2,63000,63000060
19CoV,2022,23,台北市,大安區,M,0,50~54,1,63000,63000030
19CoV,2022,23,台北市,大安區,F,0,70+,2,63000,63000030
19CoV,2022,23,台北市,大安區,M,0,70+,2,63000,63000030
19CoV,2022,23,台北市,文山區,M,0,55~59,1,63000,63000080
19CoV,2022,23,台北市,文山區,M,0,55~59,1,63000,63000081
19CoV,2022,23,台北市,文山區,M,0,55~59,1,63000,63000082
19CoV,2022,23,台北市,文山區,F,0,70+,4,63000,63000080
19CoV,2022,23,台北市,文山區,F,0,70+,4,63000,63000081
19CoV,2022,23,台北市,文山區,F,0,70+,4,63000,63000082
19CoV,2022,23,台北市,文山區,M,0,70+,1,63000,63000080
19CoV,2022,23,台北市,文山區,M,0,70+,1,63000,63000081
19CoV,2022,23,台北市,文山區,M,0,70+,1,63000,63000082
19CoV,2022,23,台北市,松山區,F,0,70+,4,63000,63000010
19CoV,2022,23,台北市,松山區,M,0,70+,1,63000,63000010
19CoV,2022,23,台北市,萬華區,F,0,70+,2,63000,63000071
19CoV,2022,23,台北市,萬華區,F,0,70+,2,63000,63000070
19CoV,2022,23,台北市,萬華區,F,0,70+,2,63000,63000072
19CoV,2022,23,台北市,萬華區,M,0,70+,2,63000,63000070
19CoV,2022,23,台北市,萬華區,M,0,70+,2,63000,63000071
19CoV,2022,23,台北市,萬華區,M,0,70+,2,63000,63000072
19CoV,2022,23,高雄市,三民區,M,0,55~59,1,64000,64000051
19CoV,2022,23,高雄市,三民區,M,0,55~59,1,64000,64000050
19CoV,2022,23,高雄市,三民區,M,0,55~59,1,64000,64000052
19CoV,2022,23,高雄市,三民區,M,0,60~64,1,64000,64000051
19CoV,2022,23,高雄市,三民區,M,0,60~64,1,64000,64000052
19CoV,2022,23,高雄市,三民區,M,0,60~64,1,64000,64000050
19CoV,2022,23,高雄市,三民區,M,0,65~69,2,64000,64000052
19CoV,2022,23,高雄市,三民區,M,0,65~69,2,64000,64000051
19CoV,2022,23,高雄市,三民區,M,0,65~69,2,64000,64000050
19CoV,2022,23,高雄市,三民區,F,0,70+,2,64000,64000052
19CoV,2022,23,高雄市,三民區,F,0,70+,2,64000,64000050
19CoV,2022,23,高雄市,三民區,F,0,70+,2,64000,64000051
19CoV,2022,23,高雄市,三民區,M,0,70+,3,64000,64000051
19CoV,2022,23,高雄市,三民區,M,0,70+,3,64000,64000052
19CoV,2022,23,高雄市,三民區,M,0,70+,3,64000,64000050
19CoV,2022,23,高雄市,仁武區,F,0,55~59,1,64000,64000170
19CoV,2022,23,高雄市,仁武區,F,0,65~69,1,64000,64000170
19CoV,2022,23,高雄市,仁武區,F,0,70+,1,64000,64000170
19CoV,2022,23,高雄市,仁武區,M,0,70+,1,64000,64000170
19CoV,2022,23,高雄市,前金區,M,0,65~69,2,64000,64000070
19CoV,2022,23,高雄市,前金區,F,0,70+,2,64000,64000070
19CoV,2022,23,高雄市,前金區,M,0,70+,1,64000,64000070
19CoV,2022,23,高雄市,前鎮區,M,0,55~59,1,64000,64000090
19CoV,2022,23,高雄市,前鎮區,F,0,70+,8,64000,64000090
19CoV,2022,23,高雄市,前鎮區,M,0,70+,4,64000,64000090
19CoV,2022,23,高雄市,大寮區,F,0,70+,2,64000,64000140
19CoV,2022,23,高雄市,大寮區,M,0,70+,3,64000,64000140
19CoV,2022,23,高雄市,大樹區,M,0,70+,1,64000,64000150
19CoV,2022,23,高雄市,小港區,M,0,50~54,1,64000,64000110
19CoV,2022,23,高雄市,小港區,M,0,55~59,1,64000,64000110
19CoV,2022,23,高雄市,小港區,M,0,65~69,1,64000,64000110
19CoV,2022,23,高雄市,小港區,F,0,70+,2,64000,64000110
19CoV,2022,23,高雄市,小港區,M,0,70+,6,64000,64000110
19CoV,2022,23,高雄市,岡山區,F,0,55~59,1,64000,64000190
19CoV,2022,23,高雄市,岡山區,M,0,60~64,1,64000,64000190
19CoV,2022,23,高雄市,岡山區,F,0,70+,1,64000,64000190
19CoV,2022,23,高雄市,岡山區,M,0,70+,2,64000,64000190
19CoV,2022,23,高雄市,左營區,F,0,60~64,1,64000,64000030
19CoV,2022,23,高雄市,左營區,F,0,65~69,1,64000,64000030
19CoV,2022,23,高雄市,左營區,F,0,70+,1,64000,64000030
19CoV,2022,23,高雄市,左營區,M,0,70+,4,64000,64000030
19CoV,2022,23,高雄市,彌陀區,M,0,55~59,1,64000,64000280
19CoV,2022,23,高雄市,彌陀區,M,0,70+,2,64000,64000280
19CoV,2022,23,高雄市,新興區,M,0,65~69,1,64000,64000060
19CoV,2022,23,高雄市,旗山區,M,0,60~64,1,64000,64000300
19CoV,2022,23,高雄市,旗津區,M,0,70+,1,64000,64000100
19CoV,2022,23,高雄市,林園區,F,0,65~69,1,64000,64000130
19CoV,2022,23,高雄市,林園區,F,0,70+,1,64000,64000130
19CoV,2022,23,高雄市,桃源區,F,0,60~64,1,64000,64000370
19CoV,2022,23,高雄市,桃源區,M,0,70+,1,64000,64000370
19CoV,2022,23,高雄市,梓官區,M,0,55~59,1,64000,64000290
19CoV,2022,23,高雄市,梓官區,F,0,70+,1,64000,64000290
19CoV,2022,23,高雄市,梓官區,M,0,70+,1,64000,64000290
19CoV,2022,23,高雄市,楠梓區,M,0,50~54,1,64000,64000040
19CoV,2022,23,高雄市,楠梓區,M,0,55~59,1,64000,64000040
19CoV,2022,23,高雄市,楠梓區,F,0,70+,3,64000,64000040
19CoV,2022,23,高雄市,楠梓區,M,0,70+,4,64000,64000040
19CoV,2022,23,高雄市,橋頭區,M,0,55~59,1,64000,64000200
19CoV,2022,23,高雄市,橋頭區,F,0,70+,2,64000,64000200
19CoV,2022,23,高雄市,橋頭區,M,0,70+,3,64000,64000200
19CoV,2022,23,高雄市,湖內區,M,0,70+,1,64000,64000250
19CoV,2022,23,高雄市,燕巢區,F,0,45~49,1,64000,64000210
19CoV,2022,23,高雄市,燕巢區,M,0,70+,2,64000,64000210
19CoV,2022,23,高雄市,甲仙區,M,0,70+,1,64000,64000330
19CoV,2022,23,高雄市,美濃區,F,0,70+,2,64000,64000310
19CoV,2022,23,高雄市,苓雅區,F,0,70+,8,64000,64000080
19CoV,2022,23,高雄市,苓雅區,M,0,70+,5,64000,64000080
19CoV,2022,23,高雄市,茄萣區,F,0,35~39,1,64000,64000260
19CoV,2022,23,高雄市,路竹區,M,0,0~4,1,64000,64000240
19CoV,2022,23,高雄市,路竹區,F,0,65~69,1,64000,64000240
19CoV,2022,23,高雄市,路竹區,F,0,70+,1,64000,64000240
19CoV,2022,23,高雄市,路竹區,M,0,70+,1,64000,64000240
19CoV,2022,23,高雄市,阿蓮區,M,0,70+,1,64000,64000230
19CoV,2022,23,高雄市,鳥松區,F,0,55~59,1,64000,64000180
19CoV,2022,23,高雄市,鳥松區,F,0,70+,2,64000,64000180
19CoV,2022,23,高雄市,鳳山區,M,0,50~54,1,64000,64000120
19CoV,2022,23,高雄市,鳳山區,M,0,55~59,2,64000,64000120
19CoV,2022,23,高雄市,鳳山區,M,0,60~64,1,64000,64000120
19CoV,2022,23,高雄市,鳳山區,F,0,65~69,2,64000,64000120
19CoV,2022,23,高雄市,鳳山區,M,0,65~69,3,64000,64000120
19CoV,2022,23,高雄市,鳳山區,F,0,70+,6,64000,64000120
19CoV,2022,23,高雄市,鳳山區,M,0,70+,9,64000,64000120
19CoV,2022,23,高雄市,鹽埕區,M,0,55~59,1,64000,64000010
19CoV,2022,23,高雄市,鼓山區,M,0,50~54,1,64000,64000020
19CoV,2022,23,高雄市,鼓山區,F,0,70+,4,64000,64000020
19CoV,2022,23,高雄市,鼓山區,M,0,70+,1,64000,64000020
19CoV,2022,23,新北市,三峽區,F,0,70+,1,65000,65000090
19CoV,2022,23,新北市,三峽區,M,0,70+,2,65000,65000090
19CoV,2022,23,新北市,三芝區,M,0,70+,2,65000,65000210
19CoV,2022,23,新北市,三重區,F,0,35~39,1,65000,65000020
19CoV,2022,23,新北市,三重區,F,0,70+,2,65000,65000020
19CoV,2022,23,新北市,三重區,M,0,70+,4,65000,65000020
19CoV,2022,23,新北市,中和區,M,0,65~69,1,65000,65000030
19CoV,2022,23,新北市,中和區,F,0,70+,1,65000,65000030
19CoV,2022,23,新北市,中和區,M,0,70+,7,65000,65000030
19CoV,2022,23,新北市,五股區,M,0,40~44,1,65000,65000150
19CoV,2022,23,新北市,五股區,M,0,65~69,1,65000,65000150
19CoV,2022,23,新北市,五股區,F,0,70+,1,65000,65000150
19CoV,2022,23,新北市,五股區,M,0,70+,1,65000,65000150
19CoV,2022,23,新北市,八里區,F,0,70+,1,65000,65000230
19CoV,2022,23,新北市,八里區,M,0,70+,1,65000,65000230
19CoV,2022,23,新北市,土城區,M,0,60~64,2,65000,65000130
19CoV,2022,23,新北市,土城區,F,0,70+,3,65000,65000130
19CoV,2022,23,新北市,土城區,M,0,70+,2,65000,65000130
19CoV,2022,23,新北市,新店區,M,0,50~54,1,65000,65000060
19CoV,2022,23,新北市,新店區,M,0,65~69,1,65000,65000060
19CoV,2022,23,新北市,新店區,F,0,70+,10,65000,65000060
19CoV,2022,23,新北市,新店區,M,0,70+,3,65000,65000060
19CoV,2022,23,新北市,新莊區,M,0,30~34,1,65000,65000050
19CoV,2022,23,新北市,新莊區,M,0,40~44,1,65000,65000050
19CoV,2022,23,新北市,新莊區,M,0,55~59,1,65000,65000050
19CoV,2022,23,新北市,新莊區,F,0,65~69,1,65000,65000050
19CoV,2022,23,新北市,新莊區,M,0,65~69,1,65000,65000050
19CoV,2022,23,新北市,新莊區,F,0,70+,2,65000,65000050
19CoV,2022,23,新北市,新莊區,M,0,70+,6,65000,65000050
19CoV,2022,23,新北市,板橋區,F,0,60~64,1,65000,65000010
19CoV,2022,23,新北市,板橋區,F,0,65~69,1,65000,65000010
19CoV,2022,23,新北市,板橋區,M,0,65~69,2,65000,65000010
19CoV,2022,23,新北市,板橋區,F,0,70+,3,65000,65000010
19CoV,2022,23,新北市,板橋區,M,0,70+,8,65000,65000010
19CoV,2022,23,新北市,林口區,F,0,70+,2,65000,65000170
19CoV,2022,23,新北市,林口區,M,0,70+,2,65000,65000170
19CoV,2022,23,新北市,樹林區,M,0,70+,4,65000,65000070
19CoV,2022,23,新北市,永和區,M,0,40~44,1,65000,65000040
19CoV,2022,23,新北市,永和區,F,0,70+,2,65000,65000040
19CoV,2022,23,新北市,汐止區,M,0,50~54,1,65000,65000110
19CoV,2022,23,新北市,汐止區,M,0,65~69,1,65000,65000110
19CoV,2022,23,新北市,汐止區,F,0,70+,2,65000,65000110
19CoV,2022,23,新北市,汐止區,M,0,70+,2,65000,65000110
19CoV,2022,23,新北市,泰山區,M,0,70+,2,65000,65000160
19CoV,2022,23,新北市,淡水區,F,0,50~54,1,65000,65000100
19CoV,2022,23,新北市,淡水區,F,0,60~64,1,65000,65000100
19CoV,2022,23,新北市,淡水區,M,0,60~64,1,65000,65000100
19CoV,2022,23,新北市,淡水區,F,0,70+,3,65000,65000100
19CoV,2022,23,新北市,淡水區,M,0,70+,4,65000,65000100
19CoV,2022,23,新北市,深坑區,F,0,70+,2,65000,65000180
19CoV,2022,23,新北市,瑞芳區,M,0,40~44,1,65000,65000120
19CoV,2022,23,新北市,瑞芳區,F,0,70+,1,65000,65000120
19CoV,2022,23,新北市,蘆洲區,M,0,45~49,1,65000,65000140
19CoV,2022,23,新北市,蘆洲區,M,0,50~54,1,65000,65000140
19CoV,2022,23,新北市,蘆洲區,F,0,60~64,1,65000,65000140
19CoV,2022,23,新北市,蘆洲區,M,0,60~64,1,65000,65000140
19CoV,2022,23,新北市,蘆洲區,F,0,65~69,2,65000,65000140
19CoV,2022,23,新北市,蘆洲區,M,0,65~69,1,65000,65000140
19CoV,2022,23,新北市,蘆洲區,F,0,70+,6,65000,65000140
19CoV,2022,23,新北市,蘆洲區,M,0,70+,6,65000,65000140
19CoV,2022,23,新北市,貢寮區,F,0,70+,1,65000,65000260
19CoV,2022,23,新北市,金山區,F,0,70+,1,65000,65000270
19CoV,2022,23,新北市,鶯歌區,M,0,65~69,1,65000,65000080
19CoV,2022,23,新北市,鶯歌區,F,0,70+,3,65000,65000080
19CoV,2022,23,新北市,鶯歌區,M,0,70+,3,65000,65000080
19CoV,2022,23,台中市,中區,F,0,65~69,1,66000,66000010
19CoV,2022,23,台中市,中區,M,0,70+,1,66000,66000010
19CoV,2022,23,台中市,北區,M,0,45~49,1,66000,66000050
19CoV,2022,23,台中市,北區,M,0,55~59,1,66000,66000050
19CoV,2022,23,台中市,北區,F,0,70+,4,66000,66000050
19CoV,2022,23,台中市,北區,M,0,70+,1,66000,66000050
19CoV,2022,23,台中市,北屯區,M,0,50~54,1,66000,66000080
19CoV,2022,23,台中市,北屯區,M,0,55~59,1,66000,66000080
19CoV,2022,23,台中市,北屯區,F,0,65~69,1,66000,66000080
19CoV,2022,23,台中市,北屯區,F,0,70+,4,66000,66000080
19CoV,2022,23,台中市,北屯區,M,0,70+,3,66000,66000080
19CoV,2022,23,台中市,南區,M,0,65~69,1,66000,66000030
19CoV,2022,23,台中市,南區,M,0,70+,2,66000,66000030
19CoV,2022,23,台中市,南屯區,F,0,65~69,1,66000,66000070
19CoV,2022,23,台中市,南屯區,M,0,65~69,1,66000,66000070
19CoV,2022,23,台中市,南屯區,M,0,70+,1,66000,66000070
19CoV,2022,23,台中市,后里區,F,0,55~59,1,66000,66000150
19CoV,2022,23,台中市,后里區,M,0,65~69,1,66000,66000150
19CoV,2022,23,台中市,后里區,M,0,70+,1,66000,66000150
19CoV,2022,23,台中市,外埔區,M,0,60~64,1,66000,66000210
19CoV,2022,23,台中市,外埔區,M,0,65~69,1,66000,66000210
19CoV,2022,23,台中市,外埔區,F,0,70+,1,66000,66000210
19CoV,2022,23,台中市,外埔區,M,0,70+,1,66000,66000210
19CoV,2022,23,台中市,大安區,M,0,70+,1,66000,66000220
19CoV,2022,23,台中市,大甲區,M,0,25~29,1,66000,66000110
19CoV,2022,23,台中市,大甲區,F,0,65~69,1,66000,66000110
19CoV,2022,23,台中市,大甲區,F,0,70+,1,66000,66000110
19CoV,2022,23,台中市,大肚區,F,0,70+,1,66000,66000240
19CoV,2022,23,台中市,大肚區,M,0,70+,1,66000,66000240
19CoV,2022,23,台中市,大里區,F,0,55~59,1,66000,66000280
19CoV,2022,23,台中市,大里區,M,0,65~69,1,66000,66000280
19CoV,2022,23,台中市,大里區,F,0,70+,2,66000,66000280
19CoV,2022,23,台中市,大里區,M,0,70+,3,66000,66000280
19CoV,2022,23,台中市,大雅區,M,0,70+,1,66000,66000180
19CoV,2022,23,台中市,太平區,M,0,45~49,1,66000,66000270
19CoV,2022,23,台中市,太平區,M,0,55~59,1,66000,66000270
19CoV,2022,23,台中市,太平區,F,0,70+,7,66000,66000270
19CoV,2022,23,台中市,太平區,M,0,70+,7,66000,66000270
19CoV,2022,23,台中市,新社區,F,0,70+,1,66000,66000190
19CoV,2022,23,台中市,新社區,M,0,70+,1,66000,66000190
19CoV,2022,23,台中市,東區,M,0,65~69,1,66000,66000020
19CoV,2022,23,台中市,東區,F,0,70+,2,66000,66000020
19CoV,2022,23,台中市,東勢區,F,0,35~39,1,66000,66000100
19CoV,2022,23,台中市,東勢區,F,0,70+,2,66000,66000100
19CoV,2022,23,台中市,東勢區,M,0,70+,2,66000,66000100
19CoV,2022,23,台中市,梧棲區,M,0,40~44,1,66000,66000140
19CoV,2022,23,台中市,梧棲區,F,0,70+,1,66000,66000140
19CoV,2022,23,台中市,梧棲區,M,0,70+,1,66000,66000140
19CoV,2022,23,台中市,沙鹿區,F,0,45~49,1,66000,66000130
19CoV,2022,23,台中市,沙鹿區,M,0,65~69,1,66000,66000130
19CoV,2022,23,台中市,沙鹿區,F,0,70+,1,66000,66000130
19CoV,2022,23,台中市,清水區,F,0,70+,2,66000,66000120
19CoV,2022,23,台中市,清水區,M,0,70+,2,66000,66000120
19CoV,2022,23,台中市,潭子區,M,0,55~59,1,66000,66000170
19CoV,2022,23,台中市,潭子區,F,0,70+,3,66000,66000170
19CoV,2022,23,台中市,潭子區,M,0,70+,3,66000,66000170
19CoV,2022,23,台中市,烏日區,M,0,70+,1,66000,66000230
19CoV,2022,23,台中市,神岡區,F,0,70+,1,66000,66000160
19CoV,2022,23,台中市,神岡區,M,0,70+,1,66000,66000160
19CoV,2022,23,台中市,西區,F,0,60~64,1,66000,66000040
19CoV,2022,23,台中市,西區,F,0,70+,2,66000,66000040
19CoV,2022,23,台中市,西區,M,0,70+,4,66000,66000040
19CoV,2022,23,台中市,西屯區,M,0,50~54,1,66000,66000060
19CoV,2022,23,台中市,西屯區,M,0,55~59,1,66000,66000060
19CoV,2022,23,台中市,西屯區,M,0,60~64,1,66000,66000060
19CoV,2022,23,台中市,西屯區,F,0,65~69,1,66000,66000060
19CoV,2022,23,台中市,西屯區,M,0,65~69,1,66000,66000060
19CoV,2022,23,台中市,西屯區,F,0,70+,3,66000,66000060
19CoV,2022,23,台中市,西屯區,M,0,70+,4,66000,66000060
19CoV,2022,23,台中市,豐原區,M,0,60~64,1,66000,66000090
19CoV,2022,23,台中市,豐原區,F,0,70+,6,66000,66000090
19CoV,2022,23,台中市,豐原區,M,0,70+,6,66000,66000090
19CoV,2022,23,台中市,霧峰區,M,0,55~59,1,66000,66000260
19CoV,2022,23,台中市,霧峰區,M,0,60~64,1,66000,66000260
19CoV,2022,23,台中市,霧峰區,F,0,70+,1,66000,66000260
19CoV,2022,23,台中市,霧峰區,M,0,70+,2,66000,66000260
19CoV,2022,23,台中市,龍井區,M,0,70+,3,66000,66000250
19CoV,2022,23,台南市,中西區,M,0,60~64,2,67000,67000370
19CoV,2022,23,台南市,中西區,F,0,70+,2,67000,67000370
19CoV,2022,23,台南市,仁德區,F,0,70+,2,67000,67000270
19CoV,2022,23,台南市,仁德區,M,0,70+,2,67000,67000270
19CoV,2022,23,台南市,佳里區,F,0,70+,1,67000,67000120
19CoV,2022,23,台南市,佳里區,M,0,70+,1,67000,67000120
19CoV,2022,23,台南市,北區,M,0,60~64,1,67000,67000340
19CoV,2022,23,台南市,北區,F,0,65~69,1,67000,67000340
19CoV,2022,23,台南市,北區,M,0,65~69,2,67000,67000340
19CoV,2022,23,台南市,北區,F,0,70+,7,67000,67000340
19CoV,2022,23,台南市,北區,M,0,70+,4,67000,67000340
19CoV,2022,23,台南市,南區,F,0,55~59,1,67000,67000330
19CoV,2022,23,台南市,南區,M,0,55~59,2,67000,67000330
19CoV,2022,23,台南市,南區,F,0,60~64,2,67000,67000330
19CoV,2022,23,台南市,南區,M,0,65~69,2,67000,67000330
19CoV,2022,23,台南市,南區,F,0,70+,4,67000,67000330
19CoV,2022,23,台南市,南區,M,0,70+,4,67000,67000330
19CoV,2022,23,台南市,善化區,M,0,60~64,1,67000,67000190
19CoV,2022,23,台南市,善化區,F,0,70+,1,67000,67000190
19CoV,2022,23,台南市,善化區,M,0,70+,1,67000,67000190
19CoV,2022,23,台南市,學甲區,M,0,70+,1,67000,67000130
19CoV,2022,23,台南市,安南區,M,0,35~39,1,67000,67000350
19CoV,2022,23,台南市,安南區,M,0,50~54,2,67000,67000350
19CoV,2022,23,台南市,安南區,M,0,55~59,1,67000,67000350
19CoV,2022,23,台南市,安南區,F,0,70+,2,67000,67000350
19CoV,2022,23,台南市,安南區,M,0,70+,5,67000,67000350
19CoV,2022,23,台南市,安定區,M,0,70+,2,67000,67000210
19CoV,2022,23,台南市,安平區,F,0,70+,1,67000,67000360
19CoV,2022,23,台南市,安平區,M,0,70+,2,67000,67000360
19CoV,2022,23,台南市,官田區,F,0,40~44,1,67000,67000100
19CoV,2022,23,台南市,山上區,F,0,70+,1,67000,67000220
19CoV,2022,23,台南市,左鎮區,F,0,70+,1,67000,67000260
19CoV,2022,23,台南市,後壁區,M,0,45~49,1,67000,67000050
19CoV,2022,23,台南市,後壁區,M,0,65~69,1,67000,67000050
19CoV,2022,23,台南市,新化區,M,0,70+,4,67000,67000180
19CoV,2022,23,台南市,新市區,M,0,70+,1,67000,67000200
19CoV,2022,23,台南市,新營區,M,0,40~44,1,67000,67000010
19CoV,2022,23,台南市,新營區,M,0,50~54,1,67000,67000010
19CoV,2022,23,台南市,新營區,F,0,70+,2,67000,67000010
19CoV,2022,23,台南市,新營區,M,0,70+,2,67000,67000010
19CoV,2022,23,台南市,東區,M,0,60~64,1,67000,67000320
19CoV,2022,23,台南市,東區,M,0,65~69,1,67000,67000320
19CoV,2022,23,台南市,東區,F,0,70+,1,67000,67000320
19CoV,2022,23,台南市,東區,M,0,70+,4,67000,67000320
19CoV,2022,23,台南市,柳營區,F,0,55~59,1,67000,67000040
19CoV,2022,23,台南市,楠西區,F,0,70+,1,67000,67000240
19CoV,2022,23,台南市,楠西區,M,0,70+,1,67000,67000240
19CoV,2022,23,台南市,歸仁區,F,0,70+,1,67000,67000280
19CoV,2022,23,台南市,歸仁區,M,0,70+,1,67000,67000280
19CoV,2022,23,台南市,永康區,M,0,50~54,1,67000,67000310
19CoV,2022,23,台南市,永康區,M,0,60~64,2,67000,67000310
19CoV,2022,23,台南市,永康區,F,0,70+,3,67000,67000310
19CoV,2022,23,台南市,永康區,M,0,70+,2,67000,67000310
19CoV,2022,23,台南市,玉井區,F,0,70+,1,67000,67000230
19CoV,2022,23,台南市,白河區,F,0,70+,1,67000,67000030
19CoV,2022,23,台南市,白河區,M,0,70+,2,67000,67000030
19CoV,2022,23,台南市,西港區,F,0,70+,1,67000,67000140
19CoV,2022,23,台南市,關廟區,F,0,70+,1,67000,67000290
19CoV,2022,23,台南市,麻豆區,M,0,55~59,1,67000,67000070
19CoV,2022,23,台南市,麻豆區,F,0,70+,3,67000,67000070
19CoV,2022,23,桃園市,中壢區,M,0,50~54,1,68000,68000020
19CoV,2022,23,桃園市,中壢區,M,0,60~64,1,68000,68000020
19CoV,2022,23,桃園市,中壢區,M,0,65~69,2,68000,68000020
19CoV,2022,23,桃園市,中壢區,F,0,70+,5,68000,68000020
19CoV,2022,23,桃園市,中壢區,M,0,70+,5,68000,68000020
19CoV,2022,23,桃園市,八德區,M,0,55~59,1,68000,68000080
19CoV,2022,23,桃園市,八德區,F,0,70+,1,68000,68000080
19CoV,2022,23,桃園市,八德區,M,0,70+,4,68000,68000080
19CoV,2022,23,桃園市,大園區,F,0,40~44,1,68000,68000060
19CoV,2022,23,桃園市,大園區,F,0,65~69,1,68000,68000060
19CoV,2022,23,桃園市,大園區,M,0,70+,3,68000,68000060
19CoV,2022,23,桃園市,大溪區,M,0,55~59,1,68000,68000030
19CoV,2022,23,桃園市,大溪區,M,0,70+,2,68000,68000030
19CoV,2022,23,桃園市,平鎮區,F,0,70+,2,68000,68000100
19CoV,2022,23,桃園市,平鎮區,M,0,70+,4,68000,68000100
19CoV,2022,23,桃園市,復興區,M,0,70+,1,68000,68000130
19CoV,2022,23,桃園市,新屋區,M,0,70+,1,68000,68000110
19CoV,2022,23,桃園市,桃園區,M,0,30~34,1,68000,68000010
19CoV,2022,23,桃園市,桃園區,M,0,60~64,1,68000,68000010
19CoV,2022,23,桃園市,桃園區,M,0,65~69,2,68000,68000010
19CoV,2022,23,桃園市,桃園區,F,0,70+,5,68000,68000010
19CoV,2022,23,桃園市,桃園區,M,0,70+,3,68000,68000010
19CoV,2022,23,桃園市,楊梅區,F,0,60~64,1,68000,68000040
19CoV,2022,23,桃園市,楊梅區,F,0,70+,2,68000,68000040
19CoV,2022,23,桃園市,楊梅區,M,0,70+,1,68000,68000040
19CoV,2022,23,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19CoV,2022,23,桃園市,觀音區,F,0,70+,1,68000,68000120
19CoV,2022,23,桃園市,龍潭區,F,0,65~69,1,68000,68000090
19CoV,2022,23,桃園市,龍潭區,F,0,70+,2,68000,68000090
19CoV,2022,23,桃園市,龍潭區,M,0,70+,3,68000,68000090
19CoV,2022,23,桃園市,龜山區,F,0,45~49,1,68000,68000070
19CoV,2022,23,桃園市,龜山區,M,0,55~59,1,68000,68000070
19CoV,2022,23,桃園市,龜山區,M,0,60~64,1,68000,68000070
19CoV,2022,23,桃園市,龜山區,F,0,70+,4,68000,68000070
19CoV,2022,23,桃園市,龜山區,M,0,70+,7,68000,68000070
19CoV,2022,24,宜蘭縣,三星鄉,M,0,70+,1,10002,10002100
