年度,區別,縣市,行政區,單位/醫事機構代碼,醫療院所名稱,地址,連絡電話
2022,台北區,台北市,中正區,3501181945,蕭耳鼻喉科診所,台北市中正區汀州路2段261號,02-23653284
2022,台北區,台北市,中正區,3501183056,池振坤耳鼻喉科診所,台北市中正區南昌路一段88號2樓,02-23972684
2022,台北區,台北市,中正區,3501183547,怡和診所,台北市中正區汀州路2段212號,02-23625100
2022,台北區,台北市,中正區,3501183592,奕康耳鼻喉科診所,台北市中正區雲街72號2樓,02-23212788
2022,台北區,台北市,中正區,3501183789,李世輝耳鼻喉科診所,台北市中正區南昌路1段79號,02-23979639
2022,台北區,台北市,中正區,3501183850,健康101診所,台北市中正區牯嶺街97號1樓,02-23645143
2022,台北區,台北市,中正區,3501184393,悅心診所,台北市中正區羅斯福路2段7之2號、7之3號,02-23961008
2022,台北區,台北市,中正區,3501184731,禾馨婦產科診所,台北市中正區中正區懷寧街78號、78號2樓,02-23612323
2022,台北區,台北市,中正區,3501185425,宜康診所,台北市中正區新生南路一段148號,02-23417696
2022,台北區,台北市,中正區,3501185658,立光診所,台北市中正區博愛路76號2樓,02-23112276
2022,台北區,台北市,中正區,3501185676,和眾綜合診所,台北市中正區忠孝西路一段6號1樓,02-23817866
2022,台北區,台北市,北投區,3501185774,小禾馨懷寧小兒專科診所,台北市北投區重慶南路1段99號2樓,02-23110353
2022,台北區,台北市,中正區,3501185827,李明儒耳鼻喉科診所,台北市中正區中華路二段341號,02-23038181
2022,台北區,台北市,中正區,3501186011,鈞安診所,台北市中正區中華路二段431號,02-23092030
2022,台北區,台北市,萬華區,3501190168,萬華劉小兒科診所,台北市萬華區康定路158號,02-23813156
2022,台北區,台北市,萬華區,3501192144,盧漢隆耳鼻喉科診所,台北市萬華區環河南路二段197號,02-23361363
2022,台北區,台北市,萬華區,3501192162,萬華蔡耳鼻喉科診所,台北市萬華區昆明街312-1號,02-23063897
2022,台北區,台北市,萬華區,3501192251,漢宗小兒科診所,台北市萬華區中華路2段434號,02-23039022
2022,台北區,台北市,萬華區,3501192420,慧洋診所,台北市萬華區莒光路125號,02-23020209
2022,台北區,台北市,萬華區,3501192528,聖約翰婦產科診所,台北市萬華區東園街175號,02-23098502
2022,台北區,台北市,文山區,3501200534,興隆內科小兒科診所,台北市文山區興隆路二段17號,02-29311736
2022,台北區,台北市,文山區,3501200785,陳建業診所,台北市文山區景文街86號、90巷1號,02-29358181
2022,台北區,台北市,文山區,3501200927,景升診所,台北市文山區興隆路2段93之1號,02-29351705
2022,台北區,台北市,文山區,3501200963,葉洪小兒科診所,台北市文山區興隆路三段202號,02-22300055
2022,台北區,台北市,文山區,3501201004,洪佑承小兒專科診所,台北市文山區興隆路四段64之2號1樓,02-29364708
2022,台北區,台北市,文山區,3501201095,德安小兒科診所,台北市文山區興隆路四段6-10號1樓,02-29395299
2022,台北區,台北市,文山區,3501201219,官世英診所,台北市文山區景興路45號,02-86638189
2022,台北區,台北市,文山區,3501201228,慈幼診所,台北市文山區指南路２段２１號１樓,02-22344815
2022,台北區,台北市,文山區,3501201237,平安耳鼻喉科診所,台北市文山區木新路3段106號,02-86611963
2022,台北區,台北市,文山區,3501202467,瑞萱診所,台北市文山區景華街124號,02-29305313
2022,台北區,台北市,文山區,3501202510,徐慧玲診所,台北市文山區興隆路四段99號1樓,02-22340000
2022,台北區,台北市,文山區,3501202592,震杰小兒科診所,台北市文山區景興路129號1樓,02-89351869
2022,台北區,台北市,文山區,3501202636,黃偉志小兒科診所,台北市文山區萬慶街12號1樓,02-29354556
2022,台北區,台北市,文山區,3501202798,定安診所,台北市文山區景興路165號,02-29323755
2022,台北區,台北市,文山區,3501202823,林正豐診所,台北市文山區保儀路25號,02-29363665
2022,台北區,台北市,文山區,3501202912,王令時內科診所,台北市文山區興隆路二段200號,02-29326912
2022,台北區,台北市,文山區,3501202949,林坤霖耳鼻喉科診所,台北市文山區羅斯福路六段14號,02-86633288
2022,台北區,台北市,文山區,3501202967,東翰診所,台北市文山區興隆路二段139號,02-29308330
2022,台北區,台北市,文山區,3501203080,秀心診所,台北市文山區保儀路26巷1號2樓之1,02-29383838
2022,台北區,台北市,文山區,3501203106,王家庭醫學科診所,台北市文山區萬安街９號,02-82301875
2022,高屏區,高雄市,左營區,3502032129,裕興診所,高雄市左營區自由二路３２０號一樓,07-5583277
2022,高屏區,高雄市,左營區,3502032192,金仁福診所,高雄市左營區華夏路228號1樓,07-5529843
2022,高屏區,高雄市,左營區,3502032227,李凱斌小兒科診所,高雄市左營區文川路409號1樓,07-3454784
2022,高屏區,高雄市,左營區,3502032316,王欽程診所,高雄市左營區華夏路1141號,07-3491111
2022,高屏區,高雄市,左營區,3502032325,華夏診所,高雄市左營區華夏路706.708號一樓 ,07-3453961
2022,高屏區,高雄市,左營區,3502032334,謝宗哲耳鼻喉科診所,高雄市左營區裕誠路424號,07-5584717
2022,高屏區,高雄市,左營區,3502032343,葉乙力小兒科診所,高雄市左營區華夏路700號,07-3456256
2022,高屏區,高雄市,左營區,3502032432,薛智峰耳鼻喉科診所,高雄市左營區華夏路703號,07-3439190
2022,高屏區,高雄市,左營區,3502032594,陳進成診所,高雄市左營區華夏路９８５號１樓,07-3503387
2022,高屏區,高雄市,左營區,3502032656,吉祥診所,高雄市左營區翠華路601巷75號1樓,07-5810757
2022,高屏區,高雄市,左營區,3502032781,晨田耳鼻喉科診所,高雄市左營區榮佑路41號,07-3508893
2022,高屏區,高雄市,左營區,3502032790,康澤小兒科診所,高雄市左營區自由三路３８２號１樓,07-3453356
2022,高屏區,高雄市,左營區,3502032861,陳俊男診所,高雄市左營區自由二路216號1樓,07-5506531
2022,高屏區,高雄市,左營區,3502033064,鄭倩寧家醫科診所,高雄市左營區自由二路２２６號１樓,07-5507919
2022,高屏區,高雄市,左營區,3502033082,恩欣小兒科診所,高雄市左營區自由四路324號,07-345
2022,高屏區,高雄市,左營區,3502033297,福山診所,高雄市左營區重愛路２１８號１樓,07-3482323
2022,高屏區,高雄市,左營區,3502033304,永霖小兒科診所,高雄市左營區孟子路４１５號１樓 ,07-3498118
2022,高屏區,高雄市,左營區,3502033420,富誠診所,高雄市左營區富國路355號,07-5560925
2022,高屏區,高雄市,三民區,3502051348,曾繁英診所,高雄市三民區自立一路267號,07-3111048
2022,高屏區,高雄市,楠梓區,3502041977,冠全診所,高雄市楠梓區德民路1002之12號,07-3602123
2022,高屏區,高雄市,楠梓區,3502042036,仁安診所,高雄市楠梓區後昌路1165號,07-3684128
2022,高屏區,高雄市,楠梓區,3502042223,王建安小兒科診所,高雄市楠梓區德民路949號,07-3600680
2022,高屏區,高雄市,楠梓區,3502042248,廣佑安診所,高雄市楠梓區後昌路678號,07-3605998
2022,高屏區,高雄市,楠梓區,3502042296,長義診所,高雄市楠梓區楠梓區惠民路46號,07-3640553
2022,高屏區,高雄市,楠梓區,3502042312,家福耳鼻喉科診所,高雄市楠梓區後昌新路15號,07-3609988
2022,高屏區,高雄市,三民區,3502050378,董金山診所,高雄市三民區大昌二路544號,07-3833405
2022,高屏區,高雄市,三民區,3502050592,怡德耳鼻喉科診所,高雄市三民區自立一路99號,07-2864875
2022,高屏區,高雄市,三民區,3502050798,婦全婦產科診所,高雄市三民區建國三路517號,07-2728025
2022,高屏區,高雄市,三民區,3502050869,順安內科兒科診所,高雄市三民區自強一路229號,07-2815659
2022,高屏區,高雄市,三民區,3502051053,陳豊源耳鼻喉科診所,高雄市三民區建工路648號,07-3870120
2022,高屏區,高雄市,三民區,3502051099,亨利耳鼻喉科診所,高雄市三民區義華路414號,07-3854638
2022,高屏區,高雄市,三民區,3502051133,黃義霖診所,高雄市三民區黃興路路187號,07-3857422
2022,高屏區,高雄市,三民區,3502051213,鄭榮祥診所,高雄市三民區自強一路197號,07-2511241
2022,高屏區,高雄市,三民區,3502051277,建和耳鼻喉科診所,高雄市三民區建國一路413-2號,07-2231828
2022,高屏區,高雄市,三民區,3502051311,張氏診所,高雄市三民區金鼎路368之5號,07-3419182
2022,高屏區,高雄市,三民區,3502054465,謝明容耳鼻喉科診所,高雄市三民區大昌二路142號1樓,07-3973999
2022,高屏區,高雄市,三民區,3502054527,黃志維耳鼻喉科診所,高雄市三民區建工路608號,07-3947605
2022,高屏區,高雄市,三民區,3502054652,高鳳診所,高雄市三民區灣中街328號,07-3865481
2022,高屏區,高雄市,三民區,3502054750,陳津甫耳鼻喉科診所,高雄市三民區正興路167號,07-3805686
2022,高屏區,高雄市,三民區,3502054894,邱建皓耳鼻喉科診所,高雄市三民區鼎山街365號,07-3909099
2022,高屏區,高雄市,三民區,3502054929,承安耳鼻喉科診所,高雄市三民區力行路250號,07-3160789
2022,高屏區,高雄市,三民區,3502055275,明榮診所,高雄市三民區熱河一街370號,07-3222875
2022,高屏區,高雄市,三民區,3502055293,元成診所,高雄市三民區陽明路81號,07-3903808
2022,高屏區,高雄市,三民區,3502055319,後驛診所,高雄市三民區察哈爾二街19號,07-3134133
2022,高屏區,高雄市,三民區,3502055453,林志哲耳鼻喉科診所,高雄市三民區大豐二路90號,07-3987593
2022,高屏區,高雄市,三民區,3502055471,耀盛耳鼻喉科診所,"高雄市三民區澄和路27,29號1樓",07-3929728
2022,高屏區,高雄市,三民區,3502055499,偉倫小兒科診所,高雄市三民區鼎山街256號,07-3800333
2022,高屏區,高雄市,新興區,3502060150,葉英鏘診所,高雄市新興區洛陽街1號,07-2387871
2022,高屏區,高雄市,新興區,3502060534,紀耳鼻喉科診所,高雄市新興區林森一路154-1號,07-2719087
2022,台北區,台北市,南港區,3501121627,天仁小兒科診所,台北市南港區成福路21號,02-26539467
2022,台北區,台北市,南港區,3501121636,希文耳鼻喉科診所,台北市南港區忠孝東路6段234號,02-27854868
2022,台北區,台北市,南港區,3501121725,義仁兒科診所,台北市南港區玉成街138號1樓,02-26515929
2022,台北區,台北市,南港區,3501121743,永育診所,台北市南港區福德街313號,02-27850700
2022,台北區,台北市,南港區,3501121814,李文珍小兒科診所,台北市南港區研究院路2段74號,02-26511871
2022,台北區,台北市,南港區,3501121823,天仁健康診所,台北市南港區成福路21號,02-27862687
2022,台北區,台北市,南港區,3501121832,維康診所,台北市南港區研究院路二段84巷1號,02-26517748
2022,台北區,台北市,南港區,3501121912,泓安耳鼻喉科診所,台北市南港區興華路75號,02-27831083
2022,台北區,台北市,南港區,3501122124,友力耳鼻喉科診所,台北市南港區忠孝東路5段970號,02-27853913
2022,台北區,台北市,南港區,3501122142,松展診所,台北市南港區忠孝東路6段110巷18號,02-27631373
2022,台北區,台北市,士林區,3501150182,天母許內科家醫科診所,台北市士林區天母北路49號,02-28729367
2022,台北區,台北市,士林區,3501150208,李世澤小兒科內科診所,台北市士林區社子街67號,02-28111472
2022,台北區,台北市,士林區,3501150226,健原診所,台北市士林區中正路627號,02-28116409
2022,台北區,台北市,士林區,3501150413,柯耳鼻喉科診所,台北市士林區大東路144號,02-28828825
2022,台北區,台北市,士林區,3501150422,存德小兒科診所,台北市士林區文林路460號,02-28342567
2022,台北區,台北市,士林區,3501154180,士林小兒科診所,台北市士林區中正路249號,02-28812485
2022,台北區,台北市,士林區,3501154215,和謙耳鼻喉科診所,台北市士林區社中街362號,02-28165678
2022,台北區,台北市,士林區,3501154279,科安診所,台北市士林區士林區社中街116號,02-28110699
2022,台北區,台北市,士林區,3501154288,天母康健身心診所,台北市士林區德行西路100號,02-28378787
2022,台北區,台北市,士林區,3501154420,榮清耳鼻喉科診所,台北市士林區文林路483號1樓,02-28316878
2022,台北區,台北市,士林區,3501154448,耀明診所,台北市士林區中正路322號,02-28320657
2022,台北區,台北市,士林區,3501154475,樹爸爸親子診所,台北市士林區德行東路286號,02-28381838
2022,台北區,台北市,士林區,3501154493,鴻林診所,台北市士林區大東路128號,02-28820437
2022,台北區,台北市,南港區,3501154519,貝爾診所,台北市南港區中山北路7段82巷9號1樓,02-28729980
2022,台北區,台北市,士林區,3501154528,小禾馨士林小兒專科診所,台北市士林區中正路289號,02-28827333
2022,台北區,台北市,士林區,3501154546,橙光耳鼻喉科診所,台北市士林區大南路286號,02-28883222
2022,台北區,台北市,士林區,3501154564,佩佩婦幼診所,台北市士林區中山北路六段182號、182號2樓,02-28386262
2022,台北區,台北市,北投區,3501160231,洪耳鼻喉科診所,台北市北投區中央南路1段43號,02-28928769
2022,台北區,台北市,北投區,3501160286,永安家庭醫學科診所,台北市北投區公館路47號,02-28940888
2022,台北區,台北市,北投區,3501160311,紀耳鼻喉科診所,台北市北投區石牌路2段55號2樓、57號、57號2樓,02-28214485
2022,台北區,台北市,北投區,3501160482,宏德診所,台北市北投區尊賢街272號,02-28216157
2022,台北區,台北市,北投區,3501160544,大順耳鼻喉科診所,台北市北投區中和街236號,02-28964588
2022,台北區,台北市,北投區,3501160731,林文正耳鼻喉科診所,台北市北投區明德路92號,02-28261083
2022,台北區,台北市,北投區,3501160866,長宏診所,台北市北投區中央北路2段121號1樓,02-28967372
2022,台北區,台北市,北投區,3501160937,杏華診所,台北市北投區知行路218號(1、2樓),02-28585522
2022,台北區,台北市,信義區,3501173032,陽光耳鼻喉科診所,台北市信義區松山路484之8 號,02-27279529
2022,台北區,台北市,信義區,3501173103,陳世卿診所,台北市信義區莊敬路435號,02-87803565
2022,台北區,台北市,信義區,3501173336,登瑞安診所,台北市信義區林口街232號,02-27265228
