年,週,就診類別,年齡別,縣市,其他肺炎健保就診人次,健保就診總人次,縣市別代碼
2021,34,住院,0~2,新北市,0,39,65000
2021,34,住院,0~2,台中市,1,84,66000
2021,34,住院,0~2,台南市,0,15,67000
2021,34,住院,0~2,桃園市,0,33,68000
2021,34,住院,13~15,連江縣,0,1,09007
2021,34,住院,13~15,宜蘭縣,0,3,10002
2021,34,住院,13~15,新竹縣,0,3,10004
2021,34,住院,13~15,苗栗縣,0,3,10005
2021,34,住院,13~15,彰化縣,0,12,10007
2021,34,住院,13~15,南投縣,0,3,10008
2021,34,住院,13~15,嘉義縣,0,7,10010
2021,34,住院,13~15,屏東縣,0,5,10013
2021,34,住院,13~15,花蓮縣,0,7,10015
2021,34,住院,13~15,基隆市,0,3,10017
2021,34,住院,13~15,新竹市,0,4,10018
2021,34,住院,13~15,嘉義市,0,3,10020
2021,34,住院,13~15,台北市,0,45,63000
2021,34,住院,13~15,高雄市,0,20,64000
2021,34,住院,13~15,新北市,0,20,65000
2021,34,住院,13~15,台中市,0,50,66000
2021,34,住院,13~15,台南市,0,6,67000
2021,34,住院,13~15,桃園市,0,18,68000
2021,34,住院,16~18,宜蘭縣,0,7,10002
2021,34,住院,16~18,新竹縣,0,7,10004
2021,34,住院,16~18,苗栗縣,0,7,10005
2021,34,住院,16~18,彰化縣,0,27,10007
2021,34,住院,16~18,南投縣,0,4,10008
2021,34,住院,16~18,雲林縣,0,6,10009
2021,34,住院,16~18,嘉義縣,0,8,10010
2021,34,住院,16~18,屏東縣,0,12,10013
2021,34,住院,16~18,台東縣,0,1,10014
2021,34,住院,16~18,花蓮縣,1,10,10015
2021,34,住院,16~18,基隆市,0,2,10017
2021,34,住院,16~18,新竹市,0,3,10018
2021,34,住院,16~18,嘉義市,0,5,10020
2021,34,住院,16~18,台北市,0,66,63000
2021,34,住院,16~18,高雄市,0,22,64000
2021,34,住院,16~18,新北市,0,26,65000
2021,34,住院,16~18,台中市,0,54,66000
2021,34,住院,16~18,台南市,0,14,67000
2021,34,住院,16~18,桃園市,0,28,68000
2021,34,住院,19~24,金門縣,0,4,09020
2021,34,住院,19~24,宜蘭縣,0,26,10002
2021,34,住院,19~24,新竹縣,0,28,10004
2021,34,住院,19~24,苗栗縣,0,14,10005
2021,34,住院,19~24,彰化縣,0,71,10007
2021,34,住院,19~24,南投縣,0,6,10008
2021,34,住院,19~24,雲林縣,0,15,10009
2021,34,住院,19~24,嘉義縣,1,14,10010
2021,34,住院,19~24,屏東縣,0,27,10013
2021,34,住院,19~24,台東縣,0,6,10014
2021,34,住院,19~24,花蓮縣,0,25,10015
2021,34,住院,19~24,澎湖縣,0,2,10016
2021,34,住院,19~24,基隆市,0,6,10017
2021,34,住院,19~24,新竹市,0,18,10018
2021,34,住院,19~24,嘉義市,0,20,10020
2021,34,住院,19~24,台北市,2,144,63000
2021,34,住院,19~24,高雄市,0,101,64000
2021,34,住院,19~24,新北市,0,82,65000
2021,34,住院,19~24,台中市,3,214,66000
2021,34,住院,19~24,台南市,1,51,67000
2021,34,住院,19~24,桃園市,1,98,68000
2021,34,住院,25~64,連江縣,0,1,09007
2021,34,住院,25~64,金門縣,0,41,09020
2021,34,住院,25~64,宜蘭縣,13,499,10002
2021,34,住院,25~64,新竹縣,7,481,10004
2021,34,住院,25~64,苗栗縣,4,210,10005
2021,34,住院,25~64,彰化縣,38,1172,10007
2021,34,住院,25~64,南投縣,5,133,10008
2021,34,住院,25~64,雲林縣,7,235,10009
2021,34,住院,25~64,嘉義縣,2,445,10010
2021,34,住院,25~64,屏東縣,10,420,10013
2021,34,住院,25~64,台東縣,3,83,10014
2021,34,住院,25~64,花蓮縣,11,410,10015
2021,34,住院,25~64,澎湖縣,0,20,10016
2021,34,住院,25~64,基隆市,4,195,10017
2021,34,住院,25~64,新竹市,3,322,10018
2021,34,住院,25~64,嘉義市,3,317,10020
2021,34,住院,25~64,台北市,48,3011,63000
2021,34,住院,25~64,高雄市,15,1932,64000
2021,34,住院,25~64,新北市,40,1608,65000
2021,34,住院,25~64,台中市,45,3507,66000
2021,34,住院,25~64,台南市,18,1252,67000
2021,34,住院,25~64,桃園市,30,1668,68000
2021,34,住院,3~6,宜蘭縣,1,7,10002
2021,34,住院,3~6,新竹縣,1,1,10004
2021,34,住院,3~6,苗栗縣,0,1,10005
2021,34,住院,3~6,彰化縣,0,27,10007
2021,34,住院,3~6,南投縣,0,3,10008
2021,34,住院,3~6,雲林縣,0,1,10009
2021,34,住院,3~6,嘉義縣,0,11,10010
2021,34,住院,3~6,屏東縣,0,9,10013
2021,34,住院,3~6,花蓮縣,0,5,10015
2021,34,住院,3~6,澎湖縣,0,3,10016
2021,34,住院,3~6,基隆市,0,1,10017
2021,34,住院,3~6,新竹市,0,3,10018
2021,34,住院,3~6,台北市,1,51,63000
2021,34,住院,3~6,高雄市,0,20,64000
2021,34,住院,3~6,新北市,1,23,65000
2021,34,住院,3~6,台中市,1,71,66000
2021,34,住院,3~6,台南市,0,10,67000
2021,34,住院,3~6,桃園市,0,26,68000
2021,34,住院,65+,連江縣,1,2,09007
2021,34,住院,65+,金門縣,1,31,09020
2021,34,住院,65+,宜蘭縣,24,344,10002
2021,34,住院,65+,新竹縣,27,233,10004
2021,34,住院,65+,苗栗縣,27,237,10005
2021,34,住院,65+,彰化縣,153,1062,10007
2021,34,住院,65+,南投縣,26,132,10008
2021,34,住院,65+,雲林縣,11,254,10009
2021,34,住院,65+,嘉義縣,13,344,10010
2021,34,住院,65+,屏東縣,23,409,10013
2021,34,住院,65+,台東縣,4,39,10014
2021,34,住院,65+,花蓮縣,19,307,10015
2021,34,住院,65+,澎湖縣,0,11,10016
2021,34,住院,65+,基隆市,13,140,10017
2021,34,住院,65+,新竹市,5,136,10018
2021,34,住院,65+,嘉義市,13,243,10020
2021,34,住院,65+,台北市,88,2258,63000
2021,34,住院,65+,高雄市,48,1167,64000
2021,34,住院,65+,新北市,136,1283,65000
2021,34,住院,65+,台中市,156,2186,66000
2021,34,住院,65+,台南市,68,879,67000
2021,34,住院,65+,桃園市,74,888,68000
2021,34,住院,7~12,宜蘭縣,0,9,10002
2021,34,住院,7~12,新竹縣,1,5,10004
2021,34,住院,7~12,苗栗縣,0,3,10005
2021,34,住院,7~12,彰化縣,0,29,10007
2021,34,住院,7~12,南投縣,0,1,10008
2021,34,住院,7~12,雲林縣,0,4,10009
2021,34,住院,7~12,嘉義縣,0,4,10010
2021,34,住院,7~12,屏東縣,1,7,10013
2021,34,住院,7~12,台東縣,0,2,10014
2021,34,住院,7~12,花蓮縣,0,6,10015
2021,34,住院,7~12,澎湖縣,0,1,10016
2021,34,住院,7~12,基隆市,0,5,10017
2021,34,住院,7~12,新竹市,0,8,10018
2021,34,住院,7~12,嘉義市,0,3,10020
2021,34,住院,7~12,台北市,3,112,63000
2021,34,住院,7~12,高雄市,0,39,64000
2021,34,住院,7~12,新北市,0,32,65000
2021,34,住院,7~12,台中市,0,102,66000
2021,34,住院,7~12,台南市,0,15,67000
2021,34,住院,7~12,桃園市,0,47,68000
2021,34,門診,0~2,連江縣,1,12,09007
2021,34,門診,0~2,金門縣,0,268,09020
2021,34,門診,0~2,宜蘭縣,7,873,10002
2021,34,門診,0~2,新竹縣,4,1165,10004
2021,34,門診,0~2,苗栗縣,2,1010,10005
2021,34,門診,0~2,彰化縣,21,2787,10007
2021,34,門診,0~2,南投縣,4,1053,10008
2021,34,門診,0~2,雲林縣,9,1167,10009
2021,34,門診,0~2,嘉義縣,6,481,10010
2021,34,門診,0~2,屏東縣,7,1541,10013
2021,34,門診,0~2,台東縣,6,284,10014
2021,34,門診,0~2,花蓮縣,4,592,10015
2021,34,門診,0~2,澎湖縣,0,227,10016
2021,34,門診,0~2,基隆市,0,544,10017
2021,34,門診,0~2,新竹市,16,1497,10018
2021,34,門診,0~2,嘉義市,0,828,10020
2021,34,門診,0~2,台北市,11,4775,63000
2021,34,門診,0~2,高雄市,16,5441,64000
2021,34,門診,0~2,新北市,24,7444,65000
2021,34,門診,0~2,台中市,30,7385,66000
2021,34,門診,0~2,台南市,10,3576,67000
2021,34,門診,0~2,桃園市,19,4387,68000
2021,34,門診,13~15,連江縣,0,12,09007
2021,34,門診,13~15,金門縣,0,269,09020
2021,34,門診,13~15,宜蘭縣,0,824,10002
2021,34,門診,13~15,新竹縣,2,1329,10004
2021,34,門診,13~15,苗栗縣,0,844,10005
2021,34,門診,13~15,彰化縣,9,2798,10007
2021,34,門診,13~15,南投縣,0,921,10008
2021,34,門診,13~15,雲林縣,3,1445,10009
2021,34,門診,13~15,嘉義縣,1,531,10010
2021,34,門診,13~15,屏東縣,2,1427,10013
2021,34,門診,13~15,台東縣,0,340,10014
2021,34,門診,13~15,花蓮縣,0,583,10015
2021,34,門診,13~15,澎湖縣,1,312,10016
2021,34,門診,13~15,基隆市,1,700,10017
2021,34,門診,13~15,新竹市,1,1723,10018
2021,34,門診,13~15,嘉義市,0,1081,10020
2021,34,門診,13~15,台北市,6,7075,63000
2021,34,門診,13~15,高雄市,8,5991,64000
2021,34,門診,13~15,新北市,6,10129,65000
2021,34,門診,13~15,台中市,7,7084,66000
2021,34,門診,13~15,台南市,7,3785,67000
2021,34,門診,13~15,桃園市,0,5692,68000
2021,34,門診,16~18,連江縣,0,18,09007
2021,34,門診,16~18,金門縣,0,310,09020
2021,34,門診,16~18,宜蘭縣,4,867,10002
2021,34,門診,16~18,新竹縣,0,1182,10004
2021,34,門診,16~18,苗栗縣,0,922,10005
2021,34,門診,16~18,彰化縣,2,3228,10007
2021,34,門診,16~18,南投縣,2,1059,10008
2021,34,門診,16~18,雲林縣,1,1554,10009
2021,34,門診,16~18,嘉義縣,0,684,10010
2021,34,門診,16~18,屏東縣,0,1663,10013
2021,34,門診,16~18,台東縣,1,404,10014
2021,34,門診,16~18,花蓮縣,0,661,10015
2021,34,門診,16~18,澎湖縣,0,373,10016
2021,34,門診,16~18,基隆市,2,757,10017
2021,34,門診,16~18,新竹市,1,1478,10018
2021,34,門診,16~18,嘉義市,1,1293,10020
2021,34,門診,16~18,台北市,7,6437,63000
2021,34,門診,16~18,高雄市,6,6621,64000
2021,34,門診,16~18,新北市,7,8698,65000
2021,34,門診,16~18,台中市,8,7395,66000
2021,34,門診,16~18,台南市,2,3996,67000
2021,34,門診,16~18,桃園市,1,4499,68000
2021,34,門診,19~24,連江縣,0,96,09007
2021,34,門診,19~24,金門縣,0,746,09020
2021,34,門診,19~24,宜蘭縣,5,2297,10002
2021,34,門診,19~24,新竹縣,1,2932,10004
2021,34,門診,19~24,苗栗縣,0,2342,10005
2021,34,門診,19~24,彰化縣,9,7877,10007
2021,34,門診,19~24,南投縣,2,2438,10008
2021,34,門診,19~24,雲林縣,4,4045,10009
2021,34,門診,19~24,嘉義縣,2,1758,10010
2021,34,門診,19~24,屏東縣,3,4338,10013
2021,34,門診,19~24,台東縣,1,970,10014
2021,34,門診,19~24,花蓮縣,2,2029,10015
2021,34,門診,19~24,澎湖縣,1,872,10016
2021,34,門診,19~24,基隆市,5,1918,10017
2021,34,門診,19~24,新竹市,4,3873,10018
2021,34,門診,19~24,嘉義市,2,3247,10020
2021,34,門診,19~24,台北市,47,19254,63000
2021,34,門診,19~24,高雄市,7,19622,64000
2021,34,門診,19~24,新北市,10,24167,65000
2021,34,門診,19~24,台中市,40,24487,66000
2021,34,門診,19~24,台南市,12,12240,67000
2021,34,門診,19~24,桃園市,8,12826,68000
2021,34,門診,25~64,連江縣,1,883,09007
2021,34,門診,25~64,金門縣,6,7801,09020
2021,34,門診,25~64,宜蘭縣,143,33950,10002
2021,34,門診,25~64,新竹縣,46,36986,10004
2021,34,門診,25~64,苗栗縣,43,33375,10005
2021,34,門診,25~64,彰化縣,214,103381,10007
2021,34,門診,25~64,南投縣,65,37439,10008
2021,34,門診,25~64,雲林縣,111,53239,10009
2021,34,門診,25~64,嘉義縣,32,24891,10010
2021,34,門診,25~64,屏東縣,94,62631,10013
2021,34,門診,25~64,台東縣,31,16101,10014
2021,34,門診,25~64,花蓮縣,111,27632,10015
2021,34,門診,25~64,澎湖縣,11,12366,10016
2021,34,門診,25~64,基隆市,50,25513,10017
2021,34,門診,25~64,新竹市,110,44627,10018
2021,34,門診,25~64,嘉義市,63,38629,10020
2021,34,門診,25~64,台北市,902,259501,63000
2021,34,門診,25~64,高雄市,249,257855,64000
2021,34,門診,25~64,新北市,546,301970,65000
2021,34,門診,25~64,台中市,731,280293,66000
2021,34,門診,25~64,台南市,298,164004,67000
2021,34,門診,25~64,桃園市,141,153914,68000
2021,34,門診,3~6,連江縣,0,22,09007
2021,34,門診,3~6,金門縣,1,382,09020
2021,34,門診,3~6,宜蘭縣,14,1195,10002
2021,34,門診,3~6,新竹縣,7,1753,10004
2021,34,門診,3~6,苗栗縣,3,1511,10005
2021,34,門診,3~6,彰化縣,29,4142,10007
2021,34,門診,3~6,南投縣,8,1394,10008
2021,34,門診,3~6,雲林縣,14,1939,10009
2021,34,門診,3~6,嘉義縣,5,703,10010
2021,34,門診,3~6,屏東縣,7,1971,10013
2021,34,門診,3~6,台東縣,1,444,10014
2021,34,門診,3~6,花蓮縣,7,805,10015
2021,34,門診,3~6,澎湖縣,0,301,10016
2021,34,門診,3~6,基隆市,11,761,10017
2021,34,門診,3~6,新竹市,6,2278,10018
2021,34,門診,3~6,嘉義市,0,1508,10020
2021,34,門診,3~6,台北市,35,8075,63000
2021,34,門診,3~6,高雄市,44,8851,64000
2021,34,門診,3~6,新北市,31,12660,65000
2021,34,門診,3~6,台中市,101,12166,66000
2021,34,門診,3~6,台南市,33,5709,67000
2021,34,門診,3~6,桃園市,44,6717,68000
2021,34,門診,65+,連江縣,1,345,09007
2021,34,門診,65+,金門縣,7,4637,09020
2021,34,門診,65+,宜蘭縣,216,26605,10002
2021,34,門診,65+,新竹縣,52,16460,10004
2021,34,門診,65+,苗栗縣,110,22789,10005
2021,34,門診,65+,彰化縣,280,65409,10007
2021,34,門診,65+,南投縣,186,29039,10008
2021,34,門診,65+,雲林縣,159,40184,10009
2021,34,門診,65+,嘉義縣,57,22380,10010
2021,34,門診,65+,屏東縣,174,49674,10013
2021,34,門診,65+,台東縣,52,12289,10014
2021,34,門診,65+,花蓮縣,153,19492,10015
2021,34,門診,65+,澎湖縣,20,9260,10016
2021,34,門診,65+,基隆市,55,16182,10017
2021,34,門診,65+,新竹市,141,20111,10018
2021,34,門診,65+,嘉義市,122,24274,10020
2021,34,門診,65+,台北市,907,172066,63000
2021,34,門診,65+,高雄市,401,159356,64000
2021,34,門診,65+,新北市,742,149934,65000
2021,34,門診,65+,台中市,675,144609,66000
2021,34,門診,65+,台南市,433,99532,67000
2021,34,門診,65+,桃園市,244,65955,68000
2021,34,門診,7~12,連江縣,0,26,09007
2021,34,門診,7~12,金門縣,0,678,09020
2021,34,門診,7~12,宜蘭縣,8,1811,10002
2021,34,門診,7~12,新竹縣,6,2589,10004
2021,34,門診,7~12,苗栗縣,2,1697,10005
2021,34,門診,7~12,彰化縣,19,5982,10007
2021,34,門診,7~12,南投縣,6,2166,10008
2021,34,門診,7~12,雲林縣,10,2703,10009
2021,34,門診,7~12,嘉義縣,1,1066,10010
2021,34,門診,7~12,屏東縣,4,2791,10013
2021,34,門診,7~12,台東縣,4,669,10014
2021,34,門診,7~12,花蓮縣,7,1275,10015
2021,34,門診,7~12,澎湖縣,0,540,10016
2021,34,門診,7~12,基隆市,7,1321,10017
2021,34,門診,7~12,新竹市,5,3916,10018
2021,34,門診,7~12,嘉義市,1,2264,10020
2021,34,門診,7~12,台北市,25,15725,63000
2021,34,門診,7~12,高雄市,34,13068,64000
2021,34,門診,7~12,新北市,28,21668,65000
2021,34,門診,7~12,台中市,78,16876,66000
2021,34,門診,7~12,台南市,19,8600,67000
2021,34,門診,7~12,桃園市,35,10167,68000
2021,34,門診,不詳,台北市,0,1,63000
2021,34,門診,不詳,新北市,0,1,65000
2021,34,門診,不詳,台中市,0,1,66000
2021,35,住院,0~2,金門縣,0,1,09020
2021,35,住院,0~2,宜蘭縣,0,19,10002
2021,35,住院,0~2,新竹縣,1,13,10004
2021,35,住院,0~2,苗栗縣,0,4,10005
2021,35,住院,0~2,彰化縣,3,51,10007
2021,35,住院,0~2,南投縣,1,6,10008
2021,35,住院,0~2,嘉義縣,0,7,10010
2021,35,住院,0~2,屏東縣,3,24,10013
2021,35,住院,0~2,花蓮縣,2,15,10015
2021,35,住院,0~2,基隆市,0,3,10017
2021,35,住院,0~2,新竹市,0,10,10018
2021,35,住院,0~2,嘉義市,0,1,10020
2021,35,住院,0~2,台北市,0,55,63000
2021,35,住院,0~2,高雄市,0,17,64000
2021,35,住院,0~2,新北市,0,32,65000
2021,35,住院,0~2,台中市,4,83,66000
2021,35,住院,0~2,台南市,0,11,67000
2021,35,住院,0~2,桃園市,2,43,68000
2021,35,住院,13~15,金門縣,0,2,09020
2021,35,住院,13~15,宜蘭縣,0,5,10002
2021,35,住院,13~15,新竹縣,0,4,10004
2021,35,住院,13~15,苗栗縣,0,3,10005
2021,35,住院,13~15,彰化縣,0,12,10007
2021,35,住院,13~15,雲林縣,0,1,10009
2021,35,住院,13~15,嘉義縣,0,3,10010
2021,35,住院,13~15,屏東縣,0,6,10013
2021,35,住院,13~15,花蓮縣,0,4,10015
2021,35,住院,13~15,澎湖縣,0,1,10016
2021,35,住院,13~15,基隆市,1,1,10017
2021,35,住院,13~15,新竹市,0,5,10018
2021,35,住院,13~15,嘉義市,0,3,10020
2021,35,住院,13~15,台北市,0,37,63000
2021,35,住院,13~15,高雄市,0,13,64000
2021,35,住院,13~15,新北市,0,17,65000
2021,35,住院,13~15,台中市,0,35,66000
2021,35,住院,13~15,台南市,0,7,67000
2021,35,住院,13~15,桃園市,0,13,68000
2021,35,住院,16~18,宜蘭縣,0,7,10002
2021,35,住院,16~18,新竹縣,0,10,10004
2021,35,住院,16~18,苗栗縣,0,4,10005
2021,35,住院,16~18,彰化縣,1,17,10007
2021,35,住院,16~18,南投縣,0,4,10008
2021,35,住院,16~18,雲林縣,0,2,10009
2021,35,住院,16~18,嘉義縣,0,7,10010
2021,35,住院,16~18,屏東縣,0,4,10013
2021,35,住院,16~18,台東縣,0,1,10014
2021,35,住院,16~18,花蓮縣,0,9,10015
2021,35,住院,16~18,基隆市,0,2,10017
2021,35,住院,16~18,新竹市,0,2,10018
2021,35,住院,16~18,嘉義市,0,2,10020
2021,35,住院,16~18,台北市,0,51,63000
2021,35,住院,16~18,高雄市,0,18,64000
2021,35,住院,16~18,新北市,0,28,65000
2021,35,住院,16~18,台中市,1,50,66000
2021,35,住院,16~18,台南市,0,16,67000
2021,35,住院,16~18,桃園市,0,25,68000
2021,35,住院,19~24,金門縣,0,3,09020
2021,35,住院,19~24,宜蘭縣,1,23,10002
2021,35,住院,19~24,新竹縣,0,15,10004
2021,35,住院,19~24,苗栗縣,0,15,10005
2021,35,住院,19~24,彰化縣,2,62,10007
2021,35,住院,19~24,南投縣,0,14,10008
2021,35,住院,19~24,雲林縣,0,14,10009
2021,35,住院,19~24,嘉義縣,0,19,10010
2021,35,住院,19~24,屏東縣,0,20,10013
2021,35,住院,19~24,台東縣,0,3,10014
2021,35,住院,19~24,花蓮縣,0,25,10015
2021,35,住院,19~24,基隆市,0,5,10017
2021,35,住院,19~24,新竹市,0,16,10018
2021,35,住院,19~24,嘉義市,0,17,10020
2021,35,住院,19~24,台北市,2,153,63000
2021,35,住院,19~24,高雄市,0,114,64000
2021,35,住院,19~24,新北市,1,92,65000
2021,35,住院,19~24,台中市,1,246,66000
2021,35,住院,19~24,台南市,0,55,67000
2021,35,住院,19~24,桃園市,0,104,68000
2021,35,住院,25~64,連江縣,0,1,09007
2021,35,住院,25~64,金門縣,0,40,09020
2021,35,住院,25~64,宜蘭縣,7,455,10002
2021,35,住院,25~64,新竹縣,5,431,10004
2021,35,住院,25~64,苗栗縣,3,217,10005
2021,35,住院,25~64,彰化縣,32,1153,10007
2021,35,住院,25~64,南投縣,3,126,10008
2021,35,住院,25~64,雲林縣,1,232,10009
2021,35,住院,25~64,嘉義縣,2,384,10010
2021,35,住院,25~64,屏東縣,7,425,10013
2021,35,住院,25~64,台東縣,2,57,10014
2021,35,住院,25~64,花蓮縣,11,421,10015
2021,35,住院,25~64,澎湖縣,0,14,10016
2021,35,住院,25~64,基隆市,2,178,10017
2021,35,住院,25~64,新竹市,2,293,10018
2021,35,住院,25~64,嘉義市,1,304,10020
2021,35,住院,25~64,台北市,27,3027,63000
2021,35,住院,25~64,高雄市,19,2021,64000
2021,35,住院,25~64,新北市,36,1668,65000
2021,35,住院,25~64,台中市,41,3498,66000
2021,35,住院,25~64,台南市,22,1170,67000
2021,35,住院,25~64,桃園市,34,1516,68000
2021,35,住院,3~6,金門縣,0,1,09020
2021,35,住院,3~6,宜蘭縣,0,9,10002
2021,35,住院,3~6,新竹縣,0,3,10004
2021,35,住院,3~6,苗栗縣,0,2,10005
2021,35,住院,3~6,彰化縣,2,23,10007
2021,35,住院,3~6,南投縣,0,6,10008
2021,35,住院,3~6,屏東縣,0,9,10013
2021,35,住院,3~6,花蓮縣,0,7,10015
2021,35,住院,3~6,基隆市,0,2,10017
2021,35,住院,3~6,新竹市,0,2,10018
2021,35,住院,3~6,嘉義市,0,1,10020
2021,35,住院,3~6,台北市,0,51,63000
2021,35,住院,3~6,高雄市,1,20,64000
2021,35,住院,3~6,新北市,1,20,65000
2021,35,住院,3~6,台中市,1,60,66000
2021,35,住院,3~6,台南市,0,8,67000
2021,35,住院,3~6,桃園市,1,26,68000
2021,35,住院,65+,連江縣,2,4,09007
2021,35,住院,65+,金門縣,5,29,09020
2021,35,住院,65+,宜蘭縣,26,323,10002
2021,35,住院,65+,新竹縣,26,238,10004
2021,35,住院,65+,苗栗縣,12,206,10005
2021,35,住院,65+,彰化縣,116,1021,10007
2021,35,住院,65+,南投縣,22,156,10008
2021,35,住院,65+,雲林縣,14,246,10009
2021,35,住院,65+,嘉義縣,6,357,10010
2021,35,住院,65+,屏東縣,19,348,10013
2021,35,住院,65+,台東縣,2,56,10014
2021,35,住院,65+,花蓮縣,20,301,10015
2021,35,住院,65+,澎湖縣,0,5,10016
2021,35,住院,65+,基隆市,9,148,10017
2021,35,住院,65+,新竹市,8,168,10018
2021,35,住院,65+,嘉義市,12,230,10020
2021,35,住院,65+,台北市,74,2371,63000
2021,35,住院,65+,高雄市,52,1251,64000
2021,35,住院,65+,新北市,143,1436,65000
2021,35,住院,65+,台中市,128,2075,66000
2021,35,住院,65+,台南市,52,825,67000
2021,35,住院,65+,桃園市,72,893,68000
2021,35,住院,7~12,宜蘭縣,1,6,10002
2021,35,住院,7~12,新竹縣,1,3,10004
2021,35,住院,7~12,彰化縣,1,20,10007
2021,35,住院,7~12,南投縣,0,3,10008
2021,35,住院,7~12,嘉義縣,0,8,10010
2021,35,住院,7~12,屏東縣,1,4,10013
2021,35,住院,7~12,花蓮縣,1,10,10015
2021,35,住院,7~12,基隆市,1,1,10017
2021,35,住院,7~12,新竹市,0,4,10018
2021,35,住院,7~12,嘉義市,0,2,10020
2021,35,住院,7~12,台北市,0,94,63000
2021,35,住院,7~12,高雄市,1,40,64000
2021,35,住院,7~12,新北市,0,27,65000
2021,35,住院,7~12,台中市,0,60,66000
2021,35,住院,7~12,台南市,0,8,67000
2021,35,住院,7~12,桃園市,0,29,68000
2021,35,門診,0~2,連江縣,1,16,09007
2021,35,門診,0~2,金門縣,0,261,09020
2021,35,門診,0~2,宜蘭縣,3,930,10002
2021,35,門診,0~2,新竹縣,2,1154,10004
2021,35,門診,0~2,苗栗縣,1,955,10005
2021,35,門診,0~2,彰化縣,17,3001,10007
2021,35,門診,0~2,南投縣,6,1032,10008
2021,35,門診,0~2,雲林縣,4,1153,10009
2021,35,門診,0~2,嘉義縣,1,440,10010
2021,35,門診,0~2,屏東縣,5,1472,10013
2021,35,門診,0~2,台東縣,2,284,10014
2021,35,門診,0~2,花蓮縣,6,592,10015
2021,35,門診,0~2,澎湖縣,0,198,10016
2021,35,門診,0~2,基隆市,4,512,10017
2021,35,門診,0~2,新竹市,6,1487,10018
2021,35,門診,0~2,嘉義市,0,790,10020
2021,35,門診,0~2,台北市,11,4773,63000
2021,35,門診,0~2,高雄市,13,5138,64000
2021,35,門診,0~2,新北市,14,7138,65000
2021,35,門診,0~2,台中市,34,7462,66000
2021,35,門診,0~2,台南市,13,3477,67000
2021,35,門診,0~2,桃園市,17,4484,68000
2021,35,門診,13~15,連江縣,0,16,09007
